semester,collegeCode,collegeName,departmentCode,departmentName,departmentLevel,subNum,subNam,teaNam,subPoint,subTime,subClassroom,subKind,subGde,langTpe,note,teaSchmUrl,subRemainUrl,rawJson,fetchedAtUtc
1012,01,整開／通識課程／校級選修,105,管理學,整開,000348001,管理學,陳信宏、曾祥景,3.0,四567,學思040301,必修,企管系,中文,＠備註:第一堂課務必出席，企管系以外之必修生優先。,https://newdoc.nccu.edu.tw/teaschm/1012/schmPrv.jsp-yy=101&smt=2&num=000348&gop=00&s=1.html,https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=79517A46744D63314E4D6B34485169595645796F66673D3D,"{""core"":""否"",""emiType"":""否"",""far"":""無資料"",""gdeTpe"":""否"",""gdeTpeMsg"":"""",""gdeType"":""學士班"",""info"":""＠異動資訊:無"",""isTrace"":""0"",""langTpe"":""中文"",""lmtKind"":"""",""note"":""＠備註:第一堂課務必出席，企管系以外之必修生優先。"",""pay"":""免費"",""s"":""2"",""smtQty"":""單學期科目"",""subClassroom"":""學思040301"",""subGde"":""企管系"",""subKind"":""必修"",""subLocUrl"":""https://sgnweb.nccu.edu.tw/mnccuqa/NCCU_MAP-gh-pages/NCCU_MAP-gh-pages/index.html?roomid=040301"",""subNam"":""管理學"",""subNum"":""000348001"",""subOdr"":""414"",""subPoint"":""3.0"",""subRemainUrl"":""https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=79517A46744D63314E4D6B34485169595645796F66673D3D"",""subSetUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/setC.jsp-yy=101&smt=2&num=000348&gop=00&s=1&willtpe=1.htm"",""subTime"":""四567"",""subUnitRuleUrl"":""https://newdoc.nccu.edu.tw/generalcourse/emptyforqry.htm"",""teaExpUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/teaExpC.jsp-yy=101&smt=2&num=000348&gop=00&s=1.htm"",""teaNam"":""陳信宏、曾祥景"",""teaSchmUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/schmPrv.jsp-yy=101&smt=2&num=000348&gop=00&s=1.html"",""tranTpe"":""一般"",""y"":""101""}",2026-08-26T17:32:26+00:00
1012,01,整開／通識課程／校級選修,105,管理學,整開,000348011,管理學,管康彥,3.0,三567,商館260210,必修,企管系,中文,＠備註:第一堂課務必出席，企一甲優先，先修企業概論。,https://newdoc.nccu.edu.tw/teaschm/1012/schmPrv.jsp-yy=101&smt=2&num=000348&gop=01&s=1.html,https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=79517A46744D63314E4D6C785277634F6356416C51773D3D,"{""core"":""否"",""emiType"":""否"",""far"":""無資料"",""gdeTpe"":""否"",""gdeTpeMsg"":"""",""gdeType"":""學士班"",""info"":""＠異動資訊:無"",""isTrace"":""0"",""langTpe"":""中文"",""lmtKind"":"""",""note"":""＠備註:第一堂課務必出席，企一甲優先，先修企業概論。"",""pay"":""免費"",""s"":""2"",""smtQty"":""單學期科目"",""subClassroom"":""商館260210"",""subGde"":""企管系"",""subKind"":""必修"",""subLocUrl"":""https://sgnweb.nccu.edu.tw/mnccuqa/NCCU_MAP-gh-pages/NCCU_MAP-gh-pages/index.html?roomid=260210"",""subNam"":""管理學"",""subNum"":""000348011"",""subOdr"":""314"",""subPoint"":""3.0"",""subRemainUrl"":""https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=79517A46744D63314E4D6C785277634F6356416C51773D3D"",""subSetUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/setC.jsp-yy=101&smt=2&num=000348&gop=01&s=1&willtpe=1.htm"",""subTime"":""三567"",""subUnitRuleUrl"":""https://newdoc.nccu.edu.tw/generalcourse/emptyforqry.htm"",""teaExpUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/teaExpC.jsp-yy=101&smt=2&num=000348&gop=01&s=1.htm"",""teaNam"":""管康彥"",""teaSchmUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/schmPrv.jsp-yy=101&smt=2&num=000348&gop=01&s=1.html"",""tranTpe"":""必修灌檔"",""y"":""101""}",2026-08-26T17:32:26+00:00
1012,01,整開／通識課程／校級選修,105,管理學,整開,000348021,管理學,張逸民,3.0,三D56,商館260101,必修,企管系,中文,＠備註:第一堂課務必出席，企一乙優先，先修企業概論。,https://newdoc.nccu.edu.tw/teaschm/1012/schmPrv.jsp-yy=101&smt=2&num=000348&gop=02&s=1.html,https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=79517A46744D63314E4D6C5956315450486546684E673D3D,"{""core"":""否"",""emiType"":""否"",""far"":""無資料"",""gdeTpe"":""否"",""gdeTpeMsg"":"""",""gdeType"":""學士班"",""info"":""＠異動資訊:無"",""isTrace"":""0"",""langTpe"":""中文"",""lmtKind"":"""",""note"":""＠備註:第一堂課務必出席，企一乙優先，先修企業概論。"",""pay"":""免費"",""s"":""2"",""smtQty"":""單學期科目"",""subClassroom"":""商館260101"",""subGde"":""企管系"",""subKind"":""必修"",""subLocUrl"":""https://sgnweb.nccu.edu.tw/mnccuqa/NCCU_MAP-gh-pages/NCCU_MAP-gh-pages/index.html?roomid=260101"",""subNam"":""管理學"",""subNum"":""000348021"",""subOdr"":""313"",""subPoint"":""3.0"",""subRemainUrl"":""https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=79517A46744D63314E4D6C5956315450486546684E673D3D"",""subSetUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/setC.jsp-yy=101&smt=2&num=000348&gop=02&s=1&willtpe=1.htm"",""subTime"":""三D56"",""subUnitRuleUrl"":""https://newdoc.nccu.edu.tw/generalcourse/emptyforqry.htm"",""teaExpUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/teaExpC.jsp-yy=101&smt=2&num=000348&gop=02&s=1.htm"",""teaNam"":""張逸民"",""teaSchmUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/schmPrv.jsp-yy=101&smt=2&num=000348&gop=02&s=1.html"",""tranTpe"":""必修灌檔"",""y"":""101""}",2026-08-26T17:32:26+00:00
1012,01,整開／通識課程／校級選修,105,管理學,整開,000348031,管理學,梁晉嘉,3.0,二567,資訊140401,必修,企管系,中文,＠備註:第一堂課務必出席，企管系以外之必修生優先。,https://newdoc.nccu.edu.tw/teaschm/1012/schmPrv.jsp-yy=101&smt=2&num=000348&gop=03&s=1.html,https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=79517A46744D63314E4D6B72493363596C786A5971773D3D,"{""core"":""否"",""emiType"":""否"",""far"":""無資料"",""gdeTpe"":""否"",""gdeTpeMsg"":"""",""gdeType"":""學士班"",""info"":""＠異動資訊:教室異動於2013/02/05;"",""isTrace"":""0"",""langTpe"":""中文"",""lmtKind"":"""",""note"":""＠備註:第一堂課務必出席，企管系以外之必修生優先。"",""pay"":""免費"",""s"":""2"",""smtQty"":""單學期科目"",""subClassroom"":""資訊140401"",""subGde"":""企管系"",""subKind"":""必修"",""subLocUrl"":""https://sgnweb.nccu.edu.tw/mnccuqa/NCCU_MAP-gh-pages/NCCU_MAP-gh-pages/index.html?roomid=140401"",""subNam"":""管理學"",""subNum"":""000348031"",""subOdr"":""214"",""subPoint"":""3.0"",""subRemainUrl"":""https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=79517A46744D63314E4D6B72493363596C786A5971773D3D"",""subSetUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/setC.jsp-yy=101&smt=2&num=000348&gop=03&s=1&willtpe=1.htm"",""subTime"":""二567"",""subUnitRuleUrl"":""https://newdoc.nccu.edu.tw/generalcourse/emptyforqry.htm"",""teaExpUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/teaExpC.jsp-yy=101&smt=2&num=000348&gop=03&s=1.htm"",""teaNam"":""梁晉嘉"",""teaSchmUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/schmPrv.jsp-yy=101&smt=2&num=000348&gop=03&s=1.html"",""tranTpe"":""一般"",""y"":""101""}",2026-08-26T17:32:26+00:00
1012,01,整開／通識課程／校級選修,105,管理學,整開,000348041,管理學,陳信宏,3.0,三567,商館260105,必修,企管系,中文,＠備註:第一堂課務必出席，企管系以外之必修生優先。,https://newdoc.nccu.edu.tw/teaschm/1012/schmPrv.jsp-yy=101&smt=2&num=000348&gop=04&s=1.html,https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=79517A46744D63314E4D6B48526C327351584F747A413D3D,"{""core"":""否"",""emiType"":""否"",""far"":""無資料"",""gdeTpe"":""否"",""gdeTpeMsg"":"""",""gdeType"":""學士班"",""info"":""＠異動資訊:無"",""isTrace"":""0"",""langTpe"":""中文"",""lmtKind"":"""",""note"":""＠備註:第一堂課務必出席，企管系以外之必修生優先。"",""pay"":""免費"",""s"":""2"",""smtQty"":""單學期科目"",""subClassroom"":""商館260105"",""subGde"":""企管系"",""subKind"":""必修"",""subLocUrl"":""https://sgnweb.nccu.edu.tw/mnccuqa/NCCU_MAP-gh-pages/NCCU_MAP-gh-pages/index.html?roomid=260105"",""subNam"":""管理學"",""subNum"":""000348041"",""subOdr"":""314"",""subPoint"":""3.0"",""subRemainUrl"":""https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=79517A46744D63314E4D6B48526C327351584F747A413D3D"",""subSetUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/setC.jsp-yy=101&smt=2&num=000348&gop=04&s=1&willtpe=1.htm"",""subTime"":""三567"",""subUnitRuleUrl"":""https://newdoc.nccu.edu.tw/generalcourse/emptyforqry.htm"",""teaExpUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/teaExpC.jsp-yy=101&smt=2&num=000348&gop=04&s=1.htm"",""teaNam"":""陳信宏"",""teaSchmUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/schmPrv.jsp-yy=101&smt=2&num=000348&gop=04&s=1.html"",""tranTpe"":""一般"",""y"":""101""}",2026-08-26T17:32:26+00:00
1012,01,整開／通識課程／校級選修,105,管理學,整開,000348051,管理學,梁晉嘉,3.0,一567,井塘020413,必修,企管系,中文,＠備註:第一堂課務必出席，企管系以外之必修生優先。,https://newdoc.nccu.edu.tw/teaschm/1012/schmPrv.jsp-yy=101&smt=2&num=000348&gop=05&s=1.html,https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=79517A46744D63314E4D6B5457554443585533796E413D3D,"{""core"":""否"",""emiType"":""否"",""far"":""無資料"",""gdeTpe"":""否"",""gdeTpeMsg"":"""",""gdeType"":""學士班"",""info"":""＠異動資訊:教室異動於2013/03/13;"",""isTrace"":""0"",""langTpe"":""中文"",""lmtKind"":"""",""note"":""＠備註:第一堂課務必出席，企管系以外之必修生優先。"",""pay"":""免費"",""s"":""2"",""smtQty"":""單學期科目"",""subClassroom"":""井塘020413"",""subGde"":""企管系"",""subKind"":""必修"",""subLocUrl"":""https://sgnweb.nccu.edu.tw/mnccuqa/NCCU_MAP-gh-pages/NCCU_MAP-gh-pages/index.html?roomid=020413"",""subNam"":""管理學"",""subNum"":""000348051"",""subOdr"":""114"",""subPoint"":""3.0"",""subRemainUrl"":""https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=79517A46744D63314E4D6B5457554443585533796E413D3D"",""subSetUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/setC.jsp-yy=101&smt=2&num=000348&gop=05&s=1&willtpe=1.htm"",""subTime"":""一567"",""subUnitRuleUrl"":""https://newdoc.nccu.edu.tw/generalcourse/emptyforqry.htm"",""teaExpUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/teaExpC.jsp-yy=101&smt=2&num=000348&gop=05&s=1.htm"",""teaNam"":""梁晉嘉"",""teaSchmUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/schmPrv.jsp-yy=101&smt=2&num=000348&gop=05&s=1.html"",""tranTpe"":""一般"",""y"":""101""}",2026-08-26T17:32:26+00:00
1012,01,整開／通識課程／校級選修,105,管理學,整開,000348061,管理學,董珮如,3.0,三567,井塘020413,必修,企管系,中文,＠備註:第一堂課務必出席，企管系以外之必修生優先。,https://newdoc.nccu.edu.tw/teaschm/1012/schmPrv.jsp-yy=101&smt=2&num=000348&gop=06&s=1.html,https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=79517A46744D63314E4D6D2B4274654F6479713549673D3D,"{""core"":""否"",""emiType"":""否"",""far"":""無資料"",""gdeTpe"":""否"",""gdeTpeMsg"":"""",""gdeType"":""學士班"",""info"":""＠異動資訊:教室異動於2013/02/25;"",""isTrace"":""0"",""langTpe"":""中文"",""lmtKind"":"""",""note"":""＠備註:第一堂課務必出席，企管系以外之必修生優先。"",""pay"":""免費"",""s"":""2"",""smtQty"":""單學期科目"",""subClassroom"":""井塘020413"",""subGde"":""企管系"",""subKind"":""必修"",""subLocUrl"":""https://sgnweb.nccu.edu.tw/mnccuqa/NCCU_MAP-gh-pages/NCCU_MAP-gh-pages/index.html?roomid=020413"",""subNam"":""管理學"",""subNum"":""000348061"",""subOdr"":""314"",""subPoint"":""3.0"",""subRemainUrl"":""https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=79517A46744D63314E4D6D2B4274654F6479713549673D3D"",""subSetUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/setC.jsp-yy=101&smt=2&num=000348&gop=06&s=1&willtpe=1.htm"",""subTime"":""三567"",""subUnitRuleUrl"":""https://newdoc.nccu.edu.tw/generalcourse/emptyforqry.htm"",""teaExpUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/teaExpC.jsp-yy=101&smt=2&num=000348&gop=06&s=1.htm"",""teaNam"":""董珮如"",""teaSchmUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/schmPrv.jsp-yy=101&smt=2&num=000348&gop=06&s=1.html"",""tranTpe"":""一般"",""y"":""101""}",2026-08-26T17:32:26+00:00
1012,01,整開／通識課程／校級選修,105,管理學,整開,000348071,管理學,曾祥景,3.0,五234,大勇210202,必修,企管系,中文,＠備註:第一堂課務必出席，企管系以外之必修生優先,https://newdoc.nccu.edu.tw/teaschm/1012/schmPrv.jsp-yy=101&smt=2&num=000348&gop=07&s=1.html,https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=79517A46744D63314E4D6E526151377A56504F702B673D3D,"{""core"":""否"",""emiType"":""否"",""far"":""無資料"",""gdeTpe"":""否"",""gdeTpeMsg"":"""",""gdeType"":""學士班"",""info"":""＠異動資訊:教室異動於2013/02/27;"",""isTrace"":""0"",""langTpe"":""中文"",""lmtKind"":"""",""note"":""＠備註:第一堂課務必出席，企管系以外之必修生優先"",""pay"":""免費"",""s"":""2"",""smtQty"":""單學期科目"",""subClassroom"":""大勇210202"",""subGde"":""企管系"",""subKind"":""必修"",""subLocUrl"":""https://sgnweb.nccu.edu.tw/mnccuqa/NCCU_MAP-gh-pages/NCCU_MAP-gh-pages/index.html?roomid=210202"",""subNam"":""管理學"",""subNum"":""000348071"",""subOdr"":""509"",""subPoint"":""3.0"",""subRemainUrl"":""https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=79517A46744D63314E4D6E526151377A56504F702B673D3D"",""subSetUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/setC.jsp-yy=101&smt=2&num=000348&gop=07&s=1&willtpe=1.htm"",""subTime"":""五234"",""subUnitRuleUrl"":""https://newdoc.nccu.edu.tw/generalcourse/emptyforqry.htm"",""teaExpUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/teaExpC.jsp-yy=101&smt=2&num=000348&gop=07&s=1.htm"",""teaNam"":""曾祥景"",""teaSchmUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/schmPrv.jsp-yy=101&smt=2&num=000348&gop=07&s=1.html"",""tranTpe"":""一般"",""y"":""101""}",2026-08-26T17:32:26+00:00
1012,01,整開／通識課程／校級選修,105,管理學,整開,000348081,管理學,吳至倫,3.0,四567,,必修,企管系,中文,＠備註:第一堂課務必出席，企管系以外之必修生優先。,https://newdoc.nccu.edu.tw/teaschm/emptyforqry.htm,https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=79517A46744D63314E4D6E6A4152744A6E36567643673D3D,"{""core"":""否"",""emiType"":""否"",""far"":""無資料"",""gdeTpe"":""否"",""gdeTpeMsg"":"""",""gdeType"":""學士班"",""info"":""＠異動資訊:停開於2013/01/24;"",""isTrace"":""0"",""langTpe"":""中文"",""lmtKind"":"""",""note"":""＠備註:第一堂課務必出席，企管系以外之必修生優先。"",""pay"":""免費"",""s"":""2"",""smtQty"":""單學期科目"",""subClassroom"":"""",""subGde"":""企管系"",""subKind"":""必修"",""subLocUrl"":""N/A"",""subNam"":""管理學"",""subNum"":""000348081"",""subOdr"":""414"",""subPoint"":""3.0"",""subRemainUrl"":""https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=79517A46744D63314E4D6E6A4152744A6E36567643673D3D"",""subSetUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/setC.jsp-yy=101&smt=2&num=000348&gop=08&s=1&willtpe=1.htm"",""subTime"":""四567"",""subUnitRuleUrl"":""https://newdoc.nccu.edu.tw/generalcourse/emptyforqry.htm"",""teaExpUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/teaExpC.jsp-yy=101&smt=2&num=000348&gop=08&s=1.htm"",""teaNam"":""吳至倫"",""teaSchmUrl"":""https://newdoc.nccu.edu.tw/teaschm/emptyforqry.htm"",""tranTpe"":""一般"",""y"":""101""}",2026-08-26T17:32:26+00:00
1012,01,整開／通識課程／校級選修,105,管理學,整開,000348091,管理學,賴裕濱,3.0,二567,資訊140201,必修,企管系,中文,＠備註:第一堂課務必出席，企管系以外之必修生優先。,https://newdoc.nccu.edu.tw/teaschm/1012/schmPrv.jsp-yy=101&smt=2&num=000348&gop=09&s=1.html,https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=79517A46744D63314E4D6D6F646F553141354E4574413D3D,"{""core"":""否"",""emiType"":""否"",""far"":""無資料"",""gdeTpe"":""否"",""gdeTpeMsg"":"""",""gdeType"":""學士班"",""info"":""＠異動資訊:教室異動於2013/02/07;"",""isTrace"":""0"",""langTpe"":""中文"",""lmtKind"":"""",""note"":""＠備註:第一堂課務必出席，企管系以外之必修生優先。"",""pay"":""免費"",""s"":""2"",""smtQty"":""單學期科目"",""subClassroom"":""資訊140201"",""subGde"":""企管系"",""subKind"":""必修"",""subLocUrl"":""https://sgnweb.nccu.edu.tw/mnccuqa/NCCU_MAP-gh-pages/NCCU_MAP-gh-pages/index.html?roomid=140201"",""subNam"":""管理學"",""subNum"":""000348091"",""subOdr"":""214"",""subPoint"":""3.0"",""subRemainUrl"":""https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=79517A46744D63314E4D6D6F646F553141354E4574413D3D"",""subSetUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/setC.jsp-yy=101&smt=2&num=000348&gop=09&s=1&willtpe=1.htm"",""subTime"":""二567"",""subUnitRuleUrl"":""https://newdoc.nccu.edu.tw/generalcourse/emptyforqry.htm"",""teaExpUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/teaExpC.jsp-yy=101&smt=2&num=000348&gop=09&s=1.htm"",""teaNam"":""賴裕濱"",""teaSchmUrl"":""https://newdoc.nccu.edu.tw/teaschm/1012/schmPrv.jsp-yy=101&smt=2&num=000348&gop=09&s=1.html"",""tranTpe"":""一般"",""y"":""101""}",2026-08-26T17:32:26+00:00
