semester,collegeCode,collegeName,departmentCode,departmentName,departmentLevel,subNum,subNam,teaNam,subPoint,subTime,subClassroom,subKind,subGde,langTpe,note,teaSchmUrl,subRemainUrl,rawJson,fetchedAtUtc
1032,01,整開／通識課程／校級選修,105,管理學,整開,000348001,管理學,管康彥,3.0,四567,商館260210,必修,企管系,中文,＠備註:第一堂課務必出席，缺席者請自行退課，企一甲優先。,https://newdoc.nccu.edu.tw/teaschm/1032/schmPrv.jsp-yy=103&smt=2&num=000348&gop=00&s=1.html,https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=534E684F6347612B70767A396A6B31444C77367852513D3D,"{""core"":""否"",""emiType"":""否"",""far"":""無資料"",""gdeTpe"":""否"",""gdeTpeMsg"":"""",""gdeType"":""學士班"",""info"":""＠異動資訊:無"",""isTrace"":""0"",""langTpe"":""中文"",""lmtKind"":"""",""note"":""＠備註:第一堂課務必出席，缺席者請自行退課，企一甲優先。"",""pay"":""免費"",""s"":""2"",""smtQty"":""單學期科目"",""subClassroom"":""商館260210"",""subGde"":""企管系"",""subKind"":""必修"",""subLocUrl"":""https://sgnweb.nccu.edu.tw/mnccuqa/NCCU_MAP-gh-pages/NCCU_MAP-gh-pages/index.html?roomid=260210"",""subNam"":""管理學"",""subNum"":""000348001"",""subOdr"":""414"",""subPoint"":""3.0"",""subRemainUrl"":""https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=534E684F6347612B70767A396A6B31444C77367852513D3D"",""subSetUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/setC.jsp-yy=103&smt=2&num=000348&gop=00&s=1&willtpe=1.htm"",""subTime"":""四567"",""subUnitRuleUrl"":""https://newdoc.nccu.edu.tw/generalcourse/emptyforqry.htm"",""teaExpUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/teaExpC.jsp-yy=103&smt=2&num=000348&gop=00&s=1.htm"",""teaNam"":""管康彥"",""teaSchmUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/schmPrv.jsp-yy=103&smt=2&num=000348&gop=00&s=1.html"",""tranTpe"":""必修灌檔"",""y"":""103""}",2026-08-26T17:39:43+00:00
1032,01,整開／通識課程／校級選修,105,管理學,整開,000348011,管理學,羅明琇,3.0,五234,商館260206,必修,企管系,中文,＠備註:第一堂課務必出席，缺席者請自行退課，企一乙優先。,https://newdoc.nccu.edu.tw/teaschm/1032/schmPrv.jsp-yy=103&smt=2&num=000348&gop=01&s=1.html,https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=534E684F6347612B70767A68696C42586632463451413D3D,"{""core"":""否"",""emiType"":""否"",""far"":""無資料"",""gdeTpe"":""否"",""gdeTpeMsg"":"""",""gdeType"":""學士班"",""info"":""＠異動資訊:無"",""isTrace"":""0"",""langTpe"":""中文"",""lmtKind"":"""",""note"":""＠備註:第一堂課務必出席，缺席者請自行退課，企一乙優先。"",""pay"":""免費"",""s"":""2"",""smtQty"":""單學期科目"",""subClassroom"":""商館260206"",""subGde"":""企管系"",""subKind"":""必修"",""subLocUrl"":""https://sgnweb.nccu.edu.tw/mnccuqa/NCCU_MAP-gh-pages/NCCU_MAP-gh-pages/index.html?roomid=260206"",""subNam"":""管理學"",""subNum"":""000348011"",""subOdr"":""509"",""subPoint"":""3.0"",""subRemainUrl"":""https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=534E684F6347612B70767A68696C42586632463451413D3D"",""subSetUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/setC.jsp-yy=103&smt=2&num=000348&gop=01&s=1&willtpe=1.htm"",""subTime"":""五234"",""subUnitRuleUrl"":""https://newdoc.nccu.edu.tw/generalcourse/emptyforqry.htm"",""teaExpUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/teaExpC.jsp-yy=103&smt=2&num=000348&gop=01&s=1.htm"",""teaNam"":""羅明琇"",""teaSchmUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/schmPrv.jsp-yy=103&smt=2&num=000348&gop=01&s=1.html"",""tranTpe"":""必修灌檔"",""y"":""103""}",2026-08-26T17:39:43+00:00
1032,01,整開／通識課程／校級選修,105,管理學,整開,000348021,管理學,董珮如,3.0,四567,資訊140306,必修,企管系,中文,＠備註:第一堂課務必出席，缺席者請自行退課，企管系以外之必修生優先。,https://newdoc.nccu.edu.tw/teaschm/1032/schmPrv.jsp-yy=103&smt=2&num=000348&gop=02&s=1.html,https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=534E684F6347612B707678422B70585075314F4246773D3D,"{""core"":""否"",""emiType"":""否"",""far"":""無資料"",""gdeTpe"":""否"",""gdeTpeMsg"":"""",""gdeType"":""學士班"",""info"":""＠異動資訊:教室異動於2015/03/10;"",""isTrace"":""0"",""langTpe"":""中文"",""lmtKind"":"""",""note"":""＠備註:第一堂課務必出席，缺席者請自行退課，企管系以外之必修生優先。"",""pay"":""免費"",""s"":""2"",""smtQty"":""單學期科目"",""subClassroom"":""資訊140306"",""subGde"":""企管系"",""subKind"":""必修"",""subLocUrl"":""https://sgnweb.nccu.edu.tw/mnccuqa/NCCU_MAP-gh-pages/NCCU_MAP-gh-pages/index.html?roomid=140306"",""subNam"":""管理學"",""subNum"":""000348021"",""subOdr"":""414"",""subPoint"":""3.0"",""subRemainUrl"":""https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=534E684F6347612B707678422B70585075314F4246773D3D"",""subSetUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/setC.jsp-yy=103&smt=2&num=000348&gop=02&s=1&willtpe=1.htm"",""subTime"":""四567"",""subUnitRuleUrl"":""https://newdoc.nccu.edu.tw/generalcourse/emptyforqry.htm"",""teaExpUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/teaExpC.jsp-yy=103&smt=2&num=000348&gop=02&s=1.htm"",""teaNam"":""董珮如"",""teaSchmUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/schmPrv.jsp-yy=103&smt=2&num=000348&gop=02&s=1.html"",""tranTpe"":""一般"",""y"":""103""}",2026-08-26T17:39:43+00:00
1032,01,整開／通識課程／校級選修,105,管理學,整開,000348031,管理學,練惠琪,3.0,二D56,資訊140306,必修,企管系,中文,＠備註:第一堂課務必出席，缺席者請自行退課，企管系以外之必修生優先。,https://newdoc.nccu.edu.tw/teaschm/1032/schmPrv.jsp-yy=103&smt=2&num=000348&gop=03&s=1.html,https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=534E684F6347612B70767A2B6472343467526F6641673D3D,"{""core"":""否"",""emiType"":""否"",""far"":""無資料"",""gdeTpe"":""否"",""gdeTpeMsg"":"""",""gdeType"":""學士班"",""info"":""＠異動資訊:時間異動於2014/12/25;教室異動於2014/12/25;"",""isTrace"":""0"",""langTpe"":""中文"",""lmtKind"":"""",""note"":""＠備註:第一堂課務必出席，缺席者請自行退課，企管系以外之必修生優先。"",""pay"":""免費"",""s"":""2"",""smtQty"":""單學期科目"",""subClassroom"":""資訊140306"",""subGde"":""企管系"",""subKind"":""必修"",""subLocUrl"":""https://sgnweb.nccu.edu.tw/mnccuqa/NCCU_MAP-gh-pages/NCCU_MAP-gh-pages/index.html?roomid=140306"",""subNam"":""管理學"",""subNum"":""000348031"",""subOdr"":""213"",""subPoint"":""3.0"",""subRemainUrl"":""https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=534E684F6347612B70767A2B6472343467526F6641673D3D"",""subSetUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/setC.jsp-yy=103&smt=2&num=000348&gop=03&s=1&willtpe=1.htm"",""subTime"":""二D56"",""subUnitRuleUrl"":""https://newdoc.nccu.edu.tw/generalcourse/emptyforqry.htm"",""teaExpUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/teaExpC.jsp-yy=103&smt=2&num=000348&gop=03&s=1.htm"",""teaNam"":""練惠琪"",""teaSchmUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/schmPrv.jsp-yy=103&smt=2&num=000348&gop=03&s=1.html"",""tranTpe"":""一般"",""y"":""103""}",2026-08-26T17:39:43+00:00
1032,01,整開／通識課程／校級選修,105,管理學,整開,000348041,管理學,曾威智,3.0,三567,學思040103,必修,企管系,中文,＠備註:第一堂課務必出席，缺席者請自行退課，企管系以外之必修生優先。,https://newdoc.nccu.edu.tw/teaschm/1032/schmPrv.jsp-yy=103&smt=2&num=000348&gop=04&s=1.html,https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=534E684F6347612B70767A444C44563177484D782F513D3D,"{""core"":""否"",""emiType"":""否"",""far"":""無資料"",""gdeTpe"":""否"",""gdeTpeMsg"":"""",""gdeType"":""學士班"",""info"":""＠異動資訊:無"",""isTrace"":""0"",""langTpe"":""中文"",""lmtKind"":"""",""note"":""＠備註:第一堂課務必出席，缺席者請自行退課，企管系以外之必修生優先。"",""pay"":""免費"",""s"":""2"",""smtQty"":""單學期科目"",""subClassroom"":""學思040103"",""subGde"":""企管系"",""subKind"":""必修"",""subLocUrl"":""https://sgnweb.nccu.edu.tw/mnccuqa/NCCU_MAP-gh-pages/NCCU_MAP-gh-pages/index.html?roomid=040103"",""subNam"":""管理學"",""subNum"":""000348041"",""subOdr"":""314"",""subPoint"":""3.0"",""subRemainUrl"":""https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=534E684F6347612B70767A444C44563177484D782F513D3D"",""subSetUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/setC.jsp-yy=103&smt=2&num=000348&gop=04&s=1&willtpe=1.htm"",""subTime"":""三567"",""subUnitRuleUrl"":""https://newdoc.nccu.edu.tw/generalcourse/emptyforqry.htm"",""teaExpUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/teaExpC.jsp-yy=103&smt=2&num=000348&gop=04&s=1.htm"",""teaNam"":""曾威智"",""teaSchmUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/schmPrv.jsp-yy=103&smt=2&num=000348&gop=04&s=1.html"",""tranTpe"":""一般"",""y"":""103""}",2026-08-26T17:39:43+00:00
1032,01,整開／通識課程／校級選修,105,管理學,整開,000348051,管理學,翁正銓,3.0,三EFG,商館260306,必修,企管系,中文,＠備註:第一堂課務必出席，缺席者請自行退課，企管系以外之必修生優先。,https://newdoc.nccu.edu.tw/teaschm/1032/schmPrv.jsp-yy=103&smt=2&num=000348&gop=05&s=1.html,https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=534E684F6347612B70767A4B774F394748675A4F50773D3D,"{""core"":""否"",""emiType"":""否"",""far"":""無資料"",""gdeTpe"":""否"",""gdeTpeMsg"":"""",""gdeType"":""學士班"",""info"":""＠異動資訊:無"",""isTrace"":""0"",""langTpe"":""中文"",""lmtKind"":"""",""note"":""＠備註:第一堂課務必出席，缺席者請自行退課，企管系以外之必修生優先。"",""pay"":""免費"",""s"":""2"",""smtQty"":""單學期科目"",""subClassroom"":""商館260306"",""subGde"":""企管系"",""subKind"":""必修"",""subLocUrl"":""https://sgnweb.nccu.edu.tw/mnccuqa/NCCU_MAP-gh-pages/NCCU_MAP-gh-pages/index.html?roomid=260306"",""subNam"":""管理學"",""subNum"":""000348051"",""subOdr"":""318"",""subPoint"":""3.0"",""subRemainUrl"":""https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=534E684F6347612B70767A4B774F394748675A4F50773D3D"",""subSetUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/setC.jsp-yy=103&smt=2&num=000348&gop=05&s=1&willtpe=1.htm"",""subTime"":""三EFG"",""subUnitRuleUrl"":""https://newdoc.nccu.edu.tw/generalcourse/emptyforqry.htm"",""teaExpUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/teaExpC.jsp-yy=103&smt=2&num=000348&gop=05&s=1.htm"",""teaNam"":""翁正銓"",""teaSchmUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/schmPrv.jsp-yy=103&smt=2&num=000348&gop=05&s=1.html"",""tranTpe"":""一般"",""y"":""103""}",2026-08-26T17:39:43+00:00
1032,01,整開／通識課程／校級選修,105,管理學,整開,000348061,管理學,成力庚,3.0,二234,學思040202,必修,企管系,中文,＠備註:第一堂課務必出席，缺席者請自行退課，企管系以外之必修生優先。,https://newdoc.nccu.edu.tw/teaschm/emptyforqry.htm,https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=534E684F6347612B7076774F33387A4A3063734955673D3D,"{""core"":""否"",""emiType"":""否"",""far"":""無資料"",""gdeTpe"":""否"",""gdeTpeMsg"":"""",""gdeType"":""學士班"",""info"":""＠異動資訊:教室異動於2015/03/04;"",""isTrace"":""0"",""langTpe"":""中文"",""lmtKind"":"""",""note"":""＠備註:第一堂課務必出席，缺席者請自行退課，企管系以外之必修生優先。"",""pay"":""免費"",""s"":""2"",""smtQty"":""單學期科目"",""subClassroom"":""學思040202"",""subGde"":""企管系"",""subKind"":""必修"",""subLocUrl"":""https://sgnweb.nccu.edu.tw/mnccuqa/NCCU_MAP-gh-pages/NCCU_MAP-gh-pages/index.html?roomid=040202"",""subNam"":""管理學"",""subNum"":""000348061"",""subOdr"":""209"",""subPoint"":""3.0"",""subRemainUrl"":""https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=534E684F6347612B7076774F33387A4A3063734955673D3D"",""subSetUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/setC.jsp-yy=103&smt=2&num=000348&gop=06&s=1&willtpe=1.htm"",""subTime"":""二234"",""subUnitRuleUrl"":""https://newdoc.nccu.edu.tw/generalcourse/emptyforqry.htm"",""teaExpUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/teaExpC.jsp-yy=103&smt=2&num=000348&gop=06&s=1.htm"",""teaNam"":""成力庚"",""teaSchmUrl"":""https://newdoc.nccu.edu.tw/teaschm/emptyforqry.htm"",""tranTpe"":""一般"",""y"":""103""}",2026-08-26T17:39:43+00:00
1032,01,整開／通識課程／校級選修,105,管理學,整開,000348071,管理學,顏孟賢,3.0,三567,研究250105,必修,企管系,中文,＠備註:第一堂課務必出席，缺席者請自行退課，企管系以外之必修生優先。,https://newdoc.nccu.edu.tw/teaschm/1032/schmPrv.jsp-yy=103&smt=2&num=000348&gop=07&s=1.html,https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=534E684F6347612B70767A42324843544D37677A6C673D3D,"{""core"":""否"",""emiType"":""否"",""far"":""無資料"",""gdeTpe"":""否"",""gdeTpeMsg"":"""",""gdeType"":""學士班"",""info"":""＠異動資訊:教室異動於2015/03/26;教師異動於2014/12/23);"",""isTrace"":""0"",""langTpe"":""中文"",""lmtKind"":"""",""note"":""＠備註:第一堂課務必出席，缺席者請自行退課，企管系以外之必修生優先。"",""pay"":""免費"",""s"":""2"",""smtQty"":""單學期科目"",""subClassroom"":""研究250105"",""subGde"":""企管系"",""subKind"":""必修"",""subLocUrl"":""https://sgnweb.nccu.edu.tw/mnccuqa/NCCU_MAP-gh-pages/NCCU_MAP-gh-pages/index.html?roomid=250105"",""subNam"":""管理學"",""subNum"":""000348071"",""subOdr"":""314"",""subPoint"":""3.0"",""subRemainUrl"":""https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=534E684F6347612B70767A42324843544D37677A6C673D3D"",""subSetUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/setC.jsp-yy=103&smt=2&num=000348&gop=07&s=1&willtpe=1.htm"",""subTime"":""三567"",""subUnitRuleUrl"":""https://newdoc.nccu.edu.tw/generalcourse/emptyforqry.htm"",""teaExpUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/teaExpC.jsp-yy=103&smt=2&num=000348&gop=07&s=1.htm"",""teaNam"":""顏孟賢"",""teaSchmUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/schmPrv.jsp-yy=103&smt=2&num=000348&gop=07&s=1.html"",""tranTpe"":""一般"",""y"":""103""}",2026-08-26T17:39:43+00:00
1032,01,整開／通識課程／校級選修,105,管理學,整開,000348081,管理學,梁晉嘉,3.0,五234,研究250105,必修,企管系,中文,＠備註:第一堂課務必出席，缺席者請自行退課，企管系以外之必修生優先。,https://newdoc.nccu.edu.tw/teaschm/1032/schmPrv.jsp-yy=103&smt=2&num=000348&gop=08&s=1.html,https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=534E684F6347612B7076786A37386C4370345A3653413D3D,"{""core"":""否"",""emiType"":""否"",""far"":""無資料"",""gdeTpe"":""否"",""gdeTpeMsg"":"""",""gdeType"":""學士班"",""info"":""＠異動資訊:無"",""isTrace"":""0"",""langTpe"":""中文"",""lmtKind"":"""",""note"":""＠備註:第一堂課務必出席，缺席者請自行退課，企管系以外之必修生優先。"",""pay"":""免費"",""s"":""2"",""smtQty"":""單學期科目"",""subClassroom"":""研究250105"",""subGde"":""企管系"",""subKind"":""必修"",""subLocUrl"":""https://sgnweb.nccu.edu.tw/mnccuqa/NCCU_MAP-gh-pages/NCCU_MAP-gh-pages/index.html?roomid=250105"",""subNam"":""管理學"",""subNum"":""000348081"",""subOdr"":""509"",""subPoint"":""3.0"",""subRemainUrl"":""https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=534E684F6347612B7076786A37386C4370345A3653413D3D"",""subSetUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/setC.jsp-yy=103&smt=2&num=000348&gop=08&s=1&willtpe=1.htm"",""subTime"":""五234"",""subUnitRuleUrl"":""https://newdoc.nccu.edu.tw/generalcourse/emptyforqry.htm"",""teaExpUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/teaExpC.jsp-yy=103&smt=2&num=000348&gop=08&s=1.htm"",""teaNam"":""梁晉嘉"",""teaSchmUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/schmPrv.jsp-yy=103&smt=2&num=000348&gop=08&s=1.html"",""tranTpe"":""一般"",""y"":""103""}",2026-08-26T17:39:43+00:00
1032,01,整開／通識課程／校級選修,105,管理學,整開,000348091,管理學,施純楨、楊偉顥,3.0,二567,研究250101,必修,企管系,中文,＠備註:欲修課者請於第一堂課(2/24)直接至課堂加簽即可。,https://newdoc.nccu.edu.tw/teaschm/1032/schmPrv.jsp-yy=103&smt=2&num=000348&gop=09&s=1.html,https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=534E684F6347612B70767774676353694436556655773D3D,"{""core"":""否"",""emiType"":""否"",""far"":""無資料"",""gdeTpe"":""否"",""gdeTpeMsg"":"""",""gdeType"":""學士班"",""info"":""＠異動資訊:教師異動於2015/01/09);"",""isTrace"":""0"",""langTpe"":""中文"",""lmtKind"":"""",""note"":""＠備註:欲修課者請於第一堂課(2/24)直接至課堂加簽即可。"",""pay"":""免費"",""s"":""2"",""smtQty"":""單學期科目"",""subClassroom"":""研究250101"",""subGde"":""企管系"",""subKind"":""必修"",""subLocUrl"":""https://sgnweb.nccu.edu.tw/mnccuqa/NCCU_MAP-gh-pages/NCCU_MAP-gh-pages/index.html?roomid=250101"",""subNam"":""管理學"",""subNum"":""000348091"",""subOdr"":""214"",""subPoint"":""3.0"",""subRemainUrl"":""https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=534E684F6347612B70767774676353694436556655773D3D"",""subSetUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/setC.jsp-yy=103&smt=2&num=000348&gop=09&s=1&willtpe=1.htm"",""subTime"":""二567"",""subUnitRuleUrl"":""https://newdoc.nccu.edu.tw/generalcourse/emptyforqry.htm"",""teaExpUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/teaExpC.jsp-yy=103&smt=2&num=000348&gop=09&s=1.htm"",""teaNam"":""施純楨、楊偉顥"",""teaSchmUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/schmPrv.jsp-yy=103&smt=2&num=000348&gop=09&s=1.html"",""tranTpe"":""一般"",""y"":""103""}",2026-08-26T17:39:43+00:00
1032,01,整開／通識課程／校級選修,107,經濟學,整開,000213002,經濟學,王國樑、李為楨,2.0,三78,綜合270113,必修,經濟系,中文,＠備註:法律系學生優先,https://newdoc.nccu.edu.tw/teaschm/1032/schmPrv.jsp-yy=103&smt=2&num=000213&gop=00&s=2.html,https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=534E684F6347612B707679536F336771556A6A5476513D3D,"{""core"":""否"",""emiType"":""否"",""far"":""無資料"",""gdeTpe"":""否"",""gdeTpeMsg"":"""",""gdeType"":""學士班"",""info"":""＠異動資訊:無"",""isTrace"":""0"",""langTpe"":""中文"",""lmtKind"":"""",""note"":""＠備註:法律系學生優先"",""pay"":""免費"",""s"":""2"",""smtQty"":""全學年科目"",""subClassroom"":""綜合270113"",""subGde"":""經濟系"",""subKind"":""必修"",""subLocUrl"":""https://sgnweb.nccu.edu.tw/mnccuqa/NCCU_MAP-gh-pages/NCCU_MAP-gh-pages/index.html?roomid=270113"",""subNam"":""經濟學"",""subNum"":""000213002"",""subOdr"":""316"",""subPoint"":""2.0"",""subRemainUrl"":""https://selectcourse.nccu.edu.tw/remain/goGenDetail.aspx?view=534E684F6347612B707679536F336771556A6A5476513D3D"",""subSetUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/setC.jsp-yy=103&smt=2&num=000213&gop=00&s=2&willtpe=1.htm"",""subTime"":""三78"",""subUnitRuleUrl"":""https://newdoc.nccu.edu.tw/generalcourse/emptyforqry.htm"",""teaExpUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/teaExpC.jsp-yy=103&smt=2&num=000213&gop=00&s=2.htm"",""teaNam"":""王國樑、李為楨"",""teaSchmUrl"":""https://newdoc.nccu.edu.tw/teaschm/1032/schmPrv.jsp-yy=103&smt=2&num=000213&gop=00&s=2.html"",""tranTpe"":""上下轉檔"",""y"":""103""}",2026-08-26T17:39:43+00:00
