id,name,teacher,day,slots,credit,isBase,isLang,CourseNumber,program,isSmr
1001001,商事法總論,林國全,6,D|5|6,3,False,False,961003001,法碩專班,False
1001002,法學英文,張冠群,4,F|G|H,3,False,True,961005001,法碩專班,False
1001003,民事訴訟法,姜世明,5,F|G|H,3,True,False,961006001,法碩專班,False
1001004,行政法專題研究,劉宗德,1,F|G|H,3,False,False,961007001,法碩專班,False
1001005,法學科際整合導論（一）,江玉林、林佳和、林國全、姜世明、劉定基、謝如媛,6,F|G|H,0,False,False,961008001,法碩專班,False
1001006,憲法專題研究,廖元豪,6,2|3|4,3,False,False,961010001,法碩專班,False
1001007,刑法總則,李聖傑、陳志輝、謝如媛,5,F|G|H,3,True,False,961011001,法碩專班,False
1001008,民法總則,吳瑾瑜、楊芳賢,6,2|3|4,3,True,False,961012001,法碩專班,False
1001009,憲法,林佳和,6,D|5|6,3,True,False,961013001,法碩專班,False
1001010,法學導論,王曉丹、陳惠馨、劉宏恩,3,F|G|H,3,True,False,961014001,法碩專班,False
1001011,民法債編各論,王千維、楊淑文,6,2|3|4,3,True,False,961015001,法碩專班,False
1001012,證券交易法專題研究,劉連煜,3,F|G|H,3,False,False,961018001,法碩專班,False
1001013,國際貿易法專題研究,許耀明,4,F|G|H,3,False,False,961031001,法碩專班,False
1001014,刑法專題研究,李聖傑、陳志輝,2,F|G|H,3,False,False,961032001,法碩專班,False
1001015,法學日文,劉宗德,1,F|G|H,3,False,False,961033001,法碩專班,False
1001016,勞動法專題研究,林良榮、黃程貫,3,F|G|H,3,False,False,961034001,法碩專班,False
1001017,法律與文化專題研究,江玉林、陳起行,6,D|5|6,3,False,False,961035001,法碩專班,False
1001018,行政救濟法專題研究,吳秦雯,2,F|G|H,3,False,False,961036001,法碩專班,False
1001019,公法案例研習,廖元豪,6,2|3|4,3,False,False,961037001,法碩專班,False
1001101,智慧財產權法專題研究（二）,沈宗倫,2,7|8,2,False,False,651011001,法律系碩士班,False
1001102,行政法專題研究（五）,劉定基,3,7|8,2,False,False,651012001,法律系碩士班,False
1001103,公司法專題研究（四）,賴源河,4,3|4,2,False,False,651021001,法律系碩士班,False
1001104,英文法學名著選讀（二）,朱德芳,1,5|6,2,False,True,651049001,法律系碩士班,False
1001105,行政法專題研究（七）,劉宗德,4,5|6,2,False,False,651085001,法律系碩士班,False
1001106,民事訴訟法專題研究（二）,姜世明,2,D|5,2,False,False,651126001,法律系碩士班,False
1001107,勞動基準法專題研究（三）,黃程貫,1,5|6,2,False,False,651163001,法律系碩士班,False
1001108,日文法學名著選讀（八）,林國全,4,7|8,2,False,True,651178001,法律系碩士班,False
1001109,民事程序法專題研究（三）,陳計男,4,5|6,2,False,False,651218001,法律系碩士班,False
1001110,保險法專題研究（一）,林勳發,2,3|4,2,False,False,651221001,法律系碩士班,False
1001111,身分法專題研究（三）,林秀雄,5,5|6,2,False,False,651235001,法律系碩士班,False
1001112,法制史專題研究（二）,陳惠馨,5,2|3|4,3,False,False,651236001,法律系碩士班,False
1001113,身分法專題研究（四）,王海南,3,5|6,2,False,False,651237001,法律系碩士班,False
1001114,國際私法專題研究（一）,王海南,3,7|8,2,False,False,651238001,法律系碩士班,False
1001115,刑事訴訟法專題研究（二）,楊雲驊,2,5|6,2,False,False,651239001,法律系碩士班,False
1001116,社會法專題研究（二）,郭明政,1,7|8,2,False,False,651247001,法律系碩士班,False
1001117,國際公法專題研究（二）,陳貞如,2,7|8,2,False,False,651249001,法律系碩士班,False
1001118,德文法學名著選讀 （三）,林佳和,4,7|8,2,False,True,651278001,法律系碩士班,False
1001119,契約法專題研究（三）,楊淑文,3,7|8,2,False,False,651301001,法律系碩士班,False
1001120,西洋法律思想史專題研究（三）,江玉林,5,D|5|6,3,False,False,651312001,法律系碩士班,False
1001121,契約法專題研究（四）,楊淑文,3,5|6,2,False,False,651313001,法律系碩士班,False
1001122,超國界法律問題專題研究（二）,陳長文,1,7|8,2,False,False,651315001,法律系碩士班,False
1001123,刑法專題研究（五）,陳志輝,3,5|6|7,3,False,False,651326001,法律系碩士班,False
1001124,刑事證據法專題研究（六）,何賴傑,2,3|4,2,False,False,651380001,法律系碩士班,False
1001125,金融法專題研究（六）,張冠群,5,3|4,2,False,False,651381001,法律系碩士班,False
1001126,憲法專題研究（九）,孫迺翊,1,5|6,2,False,False,651382001,法律系碩士班,False
1001127,刑事政策專題研究（三）,謝如媛,4,D|5,2,False,False,651384001,法律系碩士班,False
1001128,國際公司治理（二）,林郁馨,1,D|5,2,False,False,651385001,法律系碩士班,False
1001129,法文法學名著選讀（一）,許耀明,2,5|6,2,False,True,651386001,法律系碩士班,False
1001130,英文公法學名著選讀（一）,廖元豪,2,5|6,2,False,True,651387001,法律系碩士班,False
1001131,公法案例分析（三）,吳秦雯,3,3|4,2,False,False,651388001,法律系碩士班,False
1001132,日文法學名著選讀（五）,劉宗德、謝如媛,4,7|8,2,False,True,651391001,法律系碩士班,False
1001133,不當得利法專題研究（一）,王千維,2,3|4,2,False,False,651400001,法律系碩士班,False
1001134,國際商業與法律實習（一）,李治安、沈宗倫,4,E,1,False,False,651408001,法律系碩士班,False
1001135,法理學專題研究（一）,陳起行,3,2|3|4,3,False,False,651695001,法律系碩士班,False
1001136,公法中心公益服務實習,劉定基,1,2,1,False,False,651761001,法律系碩士班,False
1001137,競爭法研究（二）,吳秀明,5,8,1,False,False,651764001,法律系碩士班,False
1001138,電子商務網路法律專題,馮震宇,4,5|6|7,3,False,False,651765001,法律系碩士班,False
1001139,法律與人權專題研究（一）,王曉丹,3,D|5|6,3,False,False,651768001,法律系碩士班,False
1001140,刑法中心公益服務實習,謝如媛,1,1|2,2,False,False,651787001,法律系碩士班,False
1001141,英美刑法專題研究,段重民,1,6|7,2,False,False,651788001,法律系碩士班,False
1001142,國際經濟法研究（一）,謝笠天,0,,1,False,False,651793001,法律系碩士班,False
1001143,氣候法研究,陳貞如,3,E|F,2,False,False,651794001,法律系碩士班,False
1001144,中國大陸公司法研究（一）,王文杰,3,3|4,2,False,False,651853001,法律系碩士班,False
1001145,保險法比較研究,葉啟洲,3,5|6|7,3,False,False,651888001,法律系碩士班,False
1001146,國際智慧財產權法,李治安、沈宗倫,1,6|7,2,False,False,652946001,法律系碩士班,False
1001201,企業併購實例研習（二）,朱德芳、林進富、樓永堅,4,5|6|7,3,False,False,652075001,法科所,False
1001202,憲法,劉定基,1,5|6|7,3,True,False,652098001,法科所,False
1001203,民法,吳瑾瑜,2,3|4,4,True,False,652099001,法科所,False
1001204,刑法,許恒達,3,D|5|6,3,True,False,652100001,法科所,False
1001205,民事訴訟法,蕭亨國,2,7|8|E,3,True,False,652102001,法科所,False
1001206,法學導論,王曉丹,4,5|6,2,True,False,652120001,法科所,False
1001207,土地、空間與法律（一）,黃立,1,C|D,2,False,False,652131001,法科所,False
1001208,國家責任法,吳秦雯,3,5|6,2,False,False,652132001,法科所,False
1001209,地方自治法,詹鎮榮,4,7|8,2,False,False,652133001,法科所,False
1001210,刑法實例研習,李聖傑,4,5|6,2,False,False,652135001,法科所,False
1001211,國際私法,王海南,2,5|6,2,False,False,652137001,法科所,False
1001212,國際私法,王海南,4,5|6,2,False,False,652137011,法科所,False
1001213,民法債編各論,徐婉寧,4,3|4,2,False,False,652138001,法科所,False
1001214,民法債編各論,王千維,4,3|4,2,False,False,652138011,法科所,False
1001215,刑事訴訟法實例研習,何賴傑,2,5|6,2,False,False,652140001,法科所,False
1001216,社會法,孫迺翊,3,2|3|4,3,False,False,652146001,法科所,False
1001217,商事法總論及公司法,林國全,5,2|3|4,3,False,False,652149001,法科所,False
1001218,商事法總論及公司法,朱德芳,5,2|3|4,3,False,False,652149011,法科所,False
1001219,證券交易法,林國全,2,3|4,2,False,False,652150001,法科所,False
1001220,勞動法,林良榮,4,7|8|E,3,False,False,652151001,法科所,False
1001221,勞動與法律（一）,林良榮、林佳和、黃程貫,2,D|5|6,3,False,False,652152001,法科所,False
1001222,土地、空間與法律（二）,黃立,1,C|D,2,False,False,652153001,法科所,False
1001223,營建工程法律專題研究（二）,顏玉明,4,3|4,2,False,False,652922001,法科所,False
1001224,政府採購協定與各國法令規範,顏玉明,4,5|6,2,False,False,652923001,法科所,False
1001225,智慧財產權法專題研究（三）,李治安,4,3|4,2,False,False,652924001,法科所,False
1001226,人工生殖與法律,王海南,2,7|8,2,False,False,652925001,法科所,False
1001227,專利法,沈宗倫,3,3|4,2,False,False,652931001,法科所,False
1001228,營建工程法律專題研究（一）,顏玉明,4,3|4,2,False,False,652934001,法科所,False
1001229,歐盟法律專題研究,許耀明,2,3|4,2,False,False,652936001,法科所,False
1001230,法律服務,劉宏恩,1,C|D,2,False,False,652938001,法科所,False
1001231,法律倫理,劉宏恩,4,5|6,2,False,False,652939001,法科所,False
1002001,行政法專題研究,董保城,3,F|G|H,3,False,False,961007001,法碩專班,False
1002002,基礎法學,王曉丹、江玉林、陳惠馨,6,D|5|6,3,False,False,961019001,法碩專班,False
1002003,行政法,詹鎮榮,5,F|G|H,3,True,False,961020001,法碩專班,False
1002004,民法債編總論,王千維、楊淑文,6,2|3|4,3,True,False,961021001,法碩專班,False
1002005,物權法,吳瑾瑜、陳洸岳,6,D|5|6,3,True,False,961022001,法碩專班,False
1002006,刑法分則,李聖傑、許恒達、陳志輝,2,F|G|H,3,True,False,961023001,法碩專班,False
1002007,刑事訴訟法,楊雲驊,6,2|3|4,3,True,False,961024001,法碩專班,False
1002008,勞社法導論,林良榮、孫迺翊,5,F|G|H,3,True,False,961025001,法碩專班,False
1002009,民事訴訟法專題研究,許政賢,1,F|G|H,3,False,False,961026001,法碩專班,False
1002010,企業併購法專題研究,陳泰明、劉連煜,3,F|G|H,3,False,False,961028001,法碩專班,False
1002011,中國大陸商法專題研究,王文杰,4,F|G|H,3,False,False,961029001,法碩專班,False
1002012,法學科際整合導論（二）,江玉林、林佳和、林國全、姜世明、劉定基、謝如媛,6,F|G|H,0,False,False,961030001,法碩專班,False
1002013,智慧財產權法專題研究,馮震宇,2,F|G|H,3,False,False,961038001,法碩專班,False
1002014,身分法專題研究,王海南,1,F|G|H,3,False,False,961039001,法碩專班,False
1002015,保險法專題研究,張冠群,3,F|G|H,3,False,False,961040001,法碩專班,False
1002016,醫療與法律專題研究,王聖惠、劉宏恩,3,F|G|H,3,False,False,961811001,法碩專班,False
1002017,行政法案例研習,劉宗德、劉定基,2,F|G|H,3,False,False,961812001,法碩專班,False
1002018,國際法專題研究,陳貞如,4,F|G|H,3,False,False,961813001,法碩專班,False
1002019,論文寫作,徐婉寧、許恒達、陳起行,2,F|G|H,3,False,False,961823001,法碩專班,False
1002101,德文法學名著選讀（六）,孫迺翊,1,5|6,2,False,True,651032001,法律系碩士班,False
1002102,證券交易法專題研究（四）,劉連煜,5,3|4,2,False,False,651058001,法律系碩士班,False
1002103,智慧財產權法專題研究（三）,李治安,4,3|4,2,False,False,651062001,法律系碩士班,False
1002104,法理學專題研究（四）,江玉林,5,5|6,2,False,False,651066001,法律系碩士班,False
1002105,行政法專題研究（三）,詹鎮榮,4,2|3|4,3,False,False,651067021,法律系碩士班,False
1002106,英文法學名著選讀（五）,方嘉麟,1,5|6,2,False,True,651081001,法律系碩士班,False
1002107,親子法專題研究（一）,王海南,4,7|8,2,False,False,651095001,法律系碩士班,False
1002108,比較刑法專題研究（三）,李聖傑,2,D|5|6,3,False,False,651097001,法律系碩士班,False
1002109,日文法學名著選讀（二）,徐婉寧、謝如媛,2,5|6,2,False,True,651171001,法律系碩士班,False
1002110,身分法專題研究（一）,陳惠馨,4,7|8|E,3,False,False,651210001,法律系碩士班,False
1002111,刑法專題研究（一）,許玉秀,4,5|6,2,False,False,651276001,法律系碩士班,False
1002112,國際公法專題研究（三）,陳貞如,2,7|8,2,False,False,651277001,法律系碩士班,False
1002113,西洋法律思想史專題研究（一）,陳起行,3,2|3|4,3,False,False,651289001,法律系碩士班,False
1002114,憲法專題研究（四）,翁岳生,1,7|8,2,False,False,651309001,法律系碩士班,False
1002115,智慧財產權法專題研究（一）,沈宗倫,1,F|G,2,False,False,651310001,法律系碩士班,False
1002116,商事法規實例研習（一）,方嘉麟,1,C|D,2,False,False,651311001,法律系碩士班,False
1002117,比較憲法專題研究（三）,廖元豪,2,5|6,2,False,False,651322001,法律系碩士班,False
1002118,侵權行為法專題研究（三）,王千維,2,3|4,2,False,False,651327001,法律系碩士班,False
1002119,刑事證據法專題研究（一）,楊雲驊,2,5|6,2,False,False,651330001,法律系碩士班,False
1002120,社會保險法專題研究（一）,孫迺翊,3,3|4,2,False,False,651343001,法律系碩士班,False
1002121,證券交易法專題研究（五）,賴源河,2,5|6,2,False,False,651359001,法律系碩士班,False
1002122,刑事政策專題研究（三）,謝如媛,4,D|5,2,False,False,651384001,法律系碩士班,False
1002123,金融法專題研究（三）,劉連煜,2,3|4,2,False,False,651398001,法律系碩士班,False
1002124,國際商法專題研究（二）,林郁馨,5,3|4,2,False,False,651407001,法律系碩士班,False
1002125,國際商務交易（一）,朱德芳、林郁馨,4,D|5,2,False,False,651409001,法律系碩士班,False
1002126,國際商業與法律實習（二）,李治安、沈宗倫,5,1,1,False,False,651410001,法律系碩士班,False
1002127,勞動契約法專題研究（三）,林佳和,4,3|4,2,False,False,651411001,法律系碩士班,False
1002128,國際金融與投資法（一）,張冠群、葉光章,5,5|6,2,False,False,651412001,法律系碩士班,False
1002129,民事判決專題研究（二）,許政賢,2,7|8,2,False,False,651413001,法律系碩士班,False
1002130,國際企業法務（一）,李治安、沈宗倫,4,6|7,2,False,False,651414001,法律系碩士班,False
1002131,公法案例分析（四）,董保城,3,7|8,2,False,False,651415001,法律系碩士班,False
1002132,社會保險法專題研究（三）,孫迺翊,3,3|4,2,False,False,651416001,法律系碩士班,False
1002133,身分法專題研究（六）,陳惠馨,4,7|8|E,3,False,False,651417001,法律系碩士班,False
1002134,中國大陸合同法,趙德樞,4,5|6,2,False,False,651477001,法律系碩士班,False
1002135,比較社會法,郭明政,1,E|F,2,False,False,651478001,法律系碩士班,False
1002136,刑罰思想史專題,許恒達,3,3|4,2,False,False,651479001,法律系碩士班,False
1002137,競爭法研究（三）,吳秀明,5,8,1,False,False,651480001,法律系碩士班,False
1002138,財法中心公益服務實習,張冠群,1,D,1,False,False,651540001,法律系碩士班,False
1002139,民法中心公益服務實習,許政賢,1,D,1,False,False,651541001,法律系碩士班,False
1002140,公法中心公益服務實習,劉定基,1,2,1,False,False,651761001,法律系碩士班,False
1002141,英文契約導讀與寫作,沈宗倫,3,3|4,2,False,False,651776001,法律系碩士班,False
1002142,勞社法中心公益服務實習,孫迺翊,1,2,1,False,False,651783001,法律系碩士班,False
1002143,基法中心公益服務實習,江玉林,5,D,1,False,False,651784001,法律系碩士班,False
1002144,法國法研究,吳秦雯,4,1|2,1,False,False,651785001,法律系碩士班,False
1002145,民法的法典化與再法典化－從比較法的角度觀察,蘇永欽,3,F|G,2,False,False,651786001,法律系碩士班,False
1002146,性別研究導論,王曉丹,4,2|3|4,3,False,False,651792001,法律系碩士班,False
1002147,國際海洋法,陳貞如,4,7|8,2,False,False,651808001,法律系碩士班,False
1002148,大陸保險法專題,施文森,2,3|4,2,False,False,651892001,法律系碩士班,False
1002149,大陸經貿法律研究（二）,王文杰,3,3|4,2,False,False,651923001,法律系碩士班,False
1002201,法律文件寫作與資料蒐集,許恒達、顏玉明,2,5|6,2,True,False,652096001,法科所,False
1002202,民法,吳瑾瑜、劉宏恩,2,3|4,4,True,False,652099002,法科所,False
1002203,刑法,許恒達,3,D|5|6,3,True,False,652100002,法科所,False
1002204,行政法,劉宗德,4,5|6|7,3,True,False,652101001,法科所,False
1002205,刑事訴訟法,楊雲驊,5,2|3|4,3,True,False,652103001,法科所,False
1002206,工程與法律（一）,黃立、謝定亞、顏玉明,4,2|3|4,3,False,False,652122001,法科所,False
1002207,國際私法,王海南,2,5|6,2,False,False,652137002,法科所,False
1002208,國際私法,王海南,4,5|6,2,False,False,652137012,法科所,False
1002209,民法債編各論,徐婉寧,4,3|4,2,False,False,652138002,法科所,False
1002210,民法債編各論,王千維,4,3|4,2,False,False,652138012,法科所,False
1002211,社會法,郭明政,3,7|8|E,3,False,False,652146001,法科所,False
1002212,勞動法,黃程貫,4,7|8|E,3,False,False,652151001,法科所,False
1002213,國際貿易與法律（三）,許耀明、蔡孟佳,3,5|6,2,False,False,652154001,法科所,False
1002214,工程與法律（三）,黃立、謝定亞、顏玉明,4,2|3|4,3,False,False,652156001,法科所,False
1002215,智慧財產與企業併購專題研究（二）,馮震宇,1,D|5|6,3,False,False,652920001,法科所,False
1002216,智財論文寫作與研究方法,李治安,1,1,1,False,False,652921001,法科所,False
1002217,政府採購法,顏玉明,4,5|6,2,False,False,652927001,法科所,False
1002218,法律服務,劉宏恩,1,C|D,2,False,False,652938002,法科所,False
1011001,社會法專題研究,孫迺翊、郭明政,2,F|G|H,3,False,False,961004001,法碩專班,False
1011002,法學英文,張冠群,3,F|G|H,3,False,True,961005001,法碩專班,False
1011003,民事訴訟法,姜世明、許政賢,6,2|3|4,3,True,False,961006001,法碩專班,False
1011004,行政法專題研究,詹鎮榮,2,F|G|H,3,False,False,961007001,法碩專班,False
1011005,法學科際整合導論（一）,吳秦雯、林良榮、林國全、許恒達、陳洸岳、陳起行,6,F|G|H,0,False,False,961008001,法碩專班,False
1011006,民事契約法專題研究,楊淑文,5,F|G|H,3,False,False,961009001,法碩專班,False
1011007,刑法總則,李聖傑、許恒達、陳志輝,6,2|3|4,3,True,False,961011001,法碩專班,False
1011008,民法總則,吳瑾瑜、許政賢,6,D|5|6,3,True,False,961012001,法碩專班,False
1011009,憲法,吳秦雯,1,F|G|H,3,True,False,961013001,法碩專班,False
1011010,法學導論,江玉林、陳起行,5,F|G|H,3,True,False,961014001,法碩專班,False
1011011,民法債編各論,王千維,5,F|G|H,3,True,False,961015001,法碩專班,False
1011012,證券交易法專題研究,劉連煜,3,F|G|H,3,False,False,961018001,法碩專班,False
1011013,國際貿易法專題研究,許耀明,4,F|G|H,3,False,False,961031001,法碩專班,False
1011014,刑法專題研究,李聖傑、許恒達、陳志輝,2,F|G|H,3,False,False,961032001,法碩專班,False
1011015,勞動法專題研究,林良榮、林佳和、黃程貫,1,F|G|H,3,False,False,961034001,法碩專班,False
1011016,公法案例研習,廖元豪,6,2|3|4,3,False,False,961037001,法碩專班,False
1011017,侵權行為法專題研究,楊芳賢,3,F|G|H,3,False,False,961041001,法碩專班,False
1011018,公司法,林國全,6,D|5|6,3,True,False,961042001,法碩專班,False
1011019,環境法專題研究,陳貞如、謝英士,7,4|C,2,False,False,961809001,法碩專班,False
1011020,兩岸經貿法制與實務專題研究,王文杰、劉德勳,7,5|6,2,False,False,961810001,法碩專班,False
1011021,醫事刑法專題研究,李聖傑、林萍章、陳子平,4,F|G|H,3,False,False,961814001,法碩專班,False
1011022,公司治理專題研究,朱德芳,7,2|3,2,False,False,961874001,法碩專班,False
1011101,德文法學名著選讀（一）,林佳和,3,3|4,2,False,True,651005001,法律系碩士班,False
1011102,智慧財產權法專題研究（二）,沈宗倫,5,5|6,2,False,False,651011001,法律系碩士班,False
1011103,日文法學名著選讀（三）,劉宗德,4,7|8,2,False,True,651017001,法律系碩士班,False
1011104,日文法學名著選讀（一）,林國全,4,7|8,2,False,True,651019001,法律系碩士班,False
1011105,證券交易法專題研究（三）,賴源河,4,3|4,2,False,False,651036001,法律系碩士班,False
1011106,英文法學名著選讀（一）,朱德芳,1,5|6,2,False,True,651043001,法律系碩士班,False
1011107,西洋法律思想史專題研究（四）,江玉林,2,2|3|4,3,False,False,651052001,法律系碩士班,False
1011108,附屬刑法專題研究（二）,李聖傑、許恒達、謝如媛,2,5|6|7,3,False,False,651059001,法律系碩士班,False
1011109,保險法專題研究（四）,林勳發,2,3|4,2,False,False,651078001,法律系碩士班,False
1011110,超國界法律問題專題研究（一）,陳長文,2,8|E,2,False,False,651094001,法律系碩士班,False
1011111,行政法專題研究（四）,劉宗德,3,5|6,2,False,False,651127001,法律系碩士班,False
1011112,法學方法專題研究（二）,王海南,3,7|8,2,False,False,651159001,法律系碩士班,False
1011113,法制史專題研究（四）,陳惠馨,4,7|8|E,3,False,False,651166001,法律系碩士班,False
1011114,德文法學名著選讀（二）,楊雲驊,2,5|6,2,False,True,651172001,法律系碩士班,False
1011115,公司法專題研究（六）,劉連煜,2,1|2,2,False,False,651181001,法律系碩士班,False
1011116,身分法專題研究（一）,王海南,3,5|6,2,False,False,651210001,法律系碩士班,False
1011117,身分法專題研究（二）,林秀雄,5,5|6,2,False,False,651219001,法律系碩士班,False
1011118,憲法專題研究（一）,劉定基,4,5|6,2,False,False,651222001,法律系碩士班,False
1011119,國際公法專題研究（一）,陳貞如,3,5|6,2,False,False,651226001,法律系碩士班,False
1011120,憲法專題研究（二）,蘇永欽,3,F|G,2,False,False,651229001,法律系碩士班,False
1011121,中國法律思想史專題研究（一）,黃源盛,4,3|4,2,False,False,651244001,法律系碩士班,False
1011122,民事程序法專題研究（四）,陳計男,5,3|4,2,False,False,651248001,法律系碩士班,False
1011123,契約法專題研究（四）,楊淑文,2,5|6,2,False,False,651313001,法律系碩士班,False
1011124,比較刑法專題研究（四）,陳志輝,3,5|6|7,3,False,False,651318001,法律系碩士班,False
1011125,刑事證據法專題研究（二）,段重民,1,6|7,2,False,False,651336001,法律系碩士班,False
1011126,民事訴訟法專題研究（三）,姜世明、許政賢,4,6|7,2,False,False,651338001,法律系碩士班,False
1011127,刑事訴訟法專題研究（六）,楊雲驊,1,7|8,2,False,False,651341001,法律系碩士班,False
1011128,社會保險法專題研究（一）,孫迺翊,1,5|6,2,False,False,651343001,法律系碩士班,False
1011129,金融法專題研究（四）,張冠群,5,3|4,2,False,False,651347001,法律系碩士班,False
1011130,比較憲法專題研究（四）,蘇永欽,3,F|G,2,False,False,651351001,法律系碩士班,False
1011131,集體勞動法專題研究（一）,林良榮、黃程貫,2,5|6,2,False,False,651355001,法律系碩士班,False
1011132,法理學專題研究（五）,陳起行,3,2|3|4,3,False,False,651361001,法律系碩士班,False
1011133,公法案例分析（一）,廖元豪,4,3|4,2,False,False,651365001,法律系碩士班,False
1011134,不當得利法專題研究（二）,王千維,2,3|4,2,False,False,651401001,法律系碩士班,False
1011135,國際商業與法律實習（一）,李治安、沈宗倫,4,E,1,False,False,651408001,法律系碩士班,False
1011136,公法案例分析（五）,廖元豪,4,3|4,2,False,False,651418001,法律系碩士班,False
1011137,智慧財產權法專題研究（四）,李治安,4,3|4,2,False,False,651419001,法律系碩士班,False
1011138,國際商法專題研究（三）,林郁馨,2,5|6,2,False,False,651420001,法律系碩士班,False
1011139,法文法學名著選讀（二）,吳秦雯,3,1|2,2,False,True,651422001,法律系碩士班,False
1011140,英文公法學名著選讀（二）,劉定基,2,5|6,2,False,True,651423001,法律系碩士班,False
1011141,國際反托拉斯法,劉孔中、謝國廉,5,E|F,2,False,False,651424001,法律系碩士班,False
1011142,國際商務糾紛解決（一）,顏玉明,3,5|6,2,False,False,651425001,法律系碩士班,False
1011143,行政救濟法專題（一）,吳秦雯,3,3|4,2,False,False,651426001,法律系碩士班,False
1011144,民法中心公益服務實習,王海南,4,7,1,False,False,651541001,法律系碩士班,False
1011145,法律實習,何賴傑,0,,2,False,False,651710001,法律系碩士班,False
1011146,公法中心公益服務實習（二）,劉定基,1,2,1,False,False,651760001,法律系碩士班,False
1011147,公法中心公益服務實習,劉定基,1,2,1,False,False,651761001,法律系碩士班,False
1011148,刑法中心公益服務實習（二）,謝如媛,1,2,1,False,False,651769001,法律系碩士班,False
1011149,德國民法與刑法專題研究,王千維、王海南、吳瑾瑜、李聖傑、許恒達、許迺曼、陳志輝、楊淑文,0,,2,False,False,651770001,法律系碩士班,False
1011150,德國公法與社會法專題研究,林佳和、孫迺翊、郭明政、詹鎮榮,0,,2,False,False,651771001,法律系碩士班,False
1011151,日本民法與行政法專題研究,陳洸岳、劉宗德,0,,2,False,False,651772001,法律系碩士班,False
1011152,刑法中心公益服務實習,謝如媛,1,2,1,False,False,651787001,法律系碩士班,False
1011153,國際海洋法,陳貞如,3,3|4,2,False,False,651808001,法律系碩士班,False
1011154,財經法綜合研習,方嘉麟,4,7|8,2,False,False,651813001,法律系碩士班,False
1011155,競爭法研究（一）,吳秀明,5,8,1,False,False,651817001,法律系碩士班,False
1011201,憲法,董保城,1,7|8|E,3,True,False,652098001,法科所,False
1011202,民法,吳瑾瑜,2,3|4,4,True,False,652099001,法科所,False
1011203,刑法,陳志輝,2,5|6|7,3,True,False,652100001,法科所,False
1011204,民事訴訟法,蕭亨國,4,7|8|E,3,True,False,652102001,法科所,False
1011205,文化與法律（一）,王曉丹,3,D|5|6,3,False,False,652116001,法科所,False
1011206,法學導論,王曉丹,4,5|6,2,True,False,652120001,法科所,False
1011207,土地、空間與法律（一）,黃立,1,7|8,2,False,False,652131001,法科所,False
1011208,刑法實例研習,李聖傑,4,D|5|6,3,False,False,652135001,法科所,False
1011209,國際私法,王海南,2,5|6,2,False,False,652137001,法科所,False
1011210,國際私法,王海南,4,5|6,2,False,False,652137011,法科所,False
1011211,民法債編各論,楊淑文,4,2|3|4,3,False,False,652138001,法科所,False
1011212,刑事訴訟法實例研習,何賴傑,2,5|6,2,False,False,652140001,法科所,False
1011213,刑事政策,謝如媛,3,5|6|7,3,False,False,652141001,法科所,False
1011214,社會法,郭明政,1,5|6|7,3,False,False,652146001,法科所,False
1011215,商事法總論及公司法,林國全,5,2|3|4,3,False,False,652149001,法科所,False
1011216,商事法總論及公司法,劉連煜,5,2|3|4,3,False,False,652149011,法科所,False
1011217,商事法總論及公司法,方嘉麟,5,2|3|4,3,False,False,652149021,法科所,False
1011218,證券交易法,劉連煜,2,3|4,2,False,False,652150001,法科所,False
1011219,勞動法,林佳和,3,5|6|7,3,False,False,652151001,法科所,False
1011220,法律倫理,劉宏恩,4,5|6,2,False,False,652155001,法科所,False
1011221,非訟事件法與仲裁法,姜世明、許政賢,4,D|5,2,False,False,652157001,法科所,False
1011222,土地、空間與法律（三）,黃立,1,7|8,2,False,False,652158001,法科所,False
1011223,商事法總論與公司法,林國全,5,2|3|4,3,False,False,652174001,法科所,False
1011224,商事法總論與公司法,劉連煜,5,2|3|4,3,False,False,652174011,法科所,False
1011225,著作權法,李治安,2,7|8,2,False,False,652911001,法科所,False
1011226,票據法,顏玉明,4,3|4,2,False,False,652912001,法科所,False
1011227,票據法,朱德芳,2,7|8,2,False,False,652912011,法科所,False
1011228,國際公法,陳純一,4,2|3|4,3,False,False,652913001,法科所,False
1011229,民事訴訟法（一）,姜世明,2,2|3|4,3,False,False,652914001,法科所,False
1011230,智慧財產權法總論,馮震宇,3,3|4,2,False,False,652915001,法科所,False
1011231,財經法律與企業經營（一）,馮震宇,3,5|6|7,3,False,False,652916001,法科所,False
1011232,性別傾向與法律,王海南,2,7|8,2,False,False,652917001,法科所,False
1011233,中國大陸科技法律專題（二）,王文杰,2,3|4,2,False,False,652918001,法科所,False
1011234,政府採購法,顏玉明,4,5|6,2,False,False,652927001,法科所,False
1011235,專利法,沈宗倫,3,3|4,2,False,False,652931001,法科所,False
1011236,法律服務,劉宏恩,1,C|D,2,False,False,652938001,法科所,False
1012001,憲法專題研究,劉定基,3,F|G|H,3,False,False,961010001,法碩專班,False
1012002,基礎法學,陳起行、陳惠馨、劉宏恩,5,F|G|H,3,False,False,961019001,法碩專班,False
1012003,行政法,劉宗德,2,F|G|H,3,True,False,961020001,法碩專班,False
1012004,民法債編總論,王千維、楊淑文,6,2|3|4,3,True,False,961021001,法碩專班,False
1012005,物權法,吳瑾瑜、陳洸岳,1,F|G|H,3,True,False,961022001,法碩專班,False
