subNum,subNam,departmentCode,departmentName,registeredCount,remainingSeats,waitingCount,maximumLimit,isFull,addable,remainUpdatedAt,status
205841001,中國稅務與商務,205,財政學系,7,53,0,60,false,true,2026-08-31T21:38:53+08:00,ok
205847001,國際租稅法,205,財政學系,14,6,0,20,false,true,2026-08-31T21:38:53+08:00,ok
205849001,循環經濟和永續發展,205,財政學系,40,0,0,40,true,true,2026-08-31T21:38:53+08:00,ok
205850001,永續發展與企業社會責任,205,財政學系,40,0,0,40,true,true,2026-08-31T21:38:53+08:00,ok
205855001,循環商業模式,205,財政學系,26,14,0,40,false,true,2026-08-31T21:38:53+08:00,ok
205858001,稅務個案實習,205,財政學系,28,12,0,40,false,true,2026-08-31T21:38:53+08:00,ok
205867001,審計學,205,財政學系,28,32,0,60,false,true,2026-08-31T21:38:53+08:00,ok
205871001,所得稅問題,205,財政學系,8,22,0,30,false,true,2026-08-31T21:38:53+08:00,ok
205873001,成本效益分析,205,財政學系,23,7,0,30,false,true,2026-08-31T21:38:53+08:00,ok
205890001,證券管理,205,財政學系,50,0,0,50,true,true,2026-08-31T21:38:53+08:00,ok
205915001,能源經濟管理導論,205,財政學系,39,1,0,40,false,true,2026-08-31T21:38:53+08:00,ok
206005001,行政法,206,公共行政學系,59,1,0,60,false,false,2026-08-31T21:38:53+08:00,ok
206015011,比較行政,206,公共行政學系,51,9,0,60,false,false,2026-08-31T21:38:53+08:00,ok
206033001,公共政策,206,公共行政學系,60,0,0,60,true,false,2026-08-31T21:38:53+08:00,ok
206048001,政府預算與財政,206,公共行政學系,48,12,0,60,false,false,2026-08-31T21:38:53+08:00,ok
206050001,行政學,206,公共行政學系,72,18,0,90,false,false,2026-08-31T21:38:53+08:00,ok
206052001,行政統計學,206,公共行政學系,57,3,0,60,false,false,2026-08-31T21:38:53+08:00,ok
206070001,研究設計與方法,206,公共行政學系,47,13,0,60,false,false,2026-08-31T21:38:53+08:00,ok
206075001,組織理論與管理,206,公共行政學系,41,19,0,60,false,false,2026-08-31T21:38:53+08:00,ok
206077001,公共政策新興議題,206,公共行政學系,59,1,0,60,false,false,2026-08-31T21:38:53+08:00,ok
206081001,公共價值與公務倫理,206,公共行政學系,45,15,0,60,false,false,2026-08-31T21:38:53+08:00,ok
206082001,公民社會組織與創新,206,公共行政學系,45,15,0,60,false,false,2026-08-31T21:38:53+08:00,ok
206083001,地方治理,206,公共行政學系,44,16,0,60,false,false,2026-08-31T21:38:53+08:00,ok
206780001,科技法律與資料治理,206,公共行政學系,0,15,0,15,false,false,2026-08-31T21:38:53+08:00,ok
206781001,治理中國：政治變遷、社會轉型與台港澳關係,206,公共行政學系,15,0,0,15,true,false,2026-08-31T21:38:53+08:00,ok
206783001,全球衛生治理,206,公共行政學系,1,24,0,25,false,false,2026-08-31T21:38:53+08:00,ok
206787001,認識災害管理與風險治理,206,公共行政學系,3,12,0,15,false,false,2026-08-31T21:38:53+08:00,ok
206793001,思辨：當代社會議題,206,公共行政學系,9,11,0,20,false,false,2026-08-31T21:38:53+08:00,ok
207004001,土地經濟學,207,地政學系,125,15,0,140,false,true,2026-08-31T21:38:53+08:00,ok
207009001,都市計畫,207,地政學系,65,5,0,70,false,true,2026-08-31T21:38:53+08:00,ok
207009021,都市計畫,207,地政學系,79,1,0,80,false,true,2026-08-31T21:38:53+08:00,ok
207020001,不動產概論,207,地政學系,109,1,0,110,false,true,2026-08-31T21:38:53+08:00,ok
207029001,規劃實務（二）,207,地政學系,27,33,0,60,false,true,2026-08-31T21:38:53+08:00,ok
207031001,土地使用管制,207,地政學系,87,13,0,100,false,true,2026-08-31T21:38:53+08:00,ok
207038001,公共設施計畫,207,地政學系,34,26,0,60,false,true,2026-08-31T21:38:53+08:00,ok
207044001,規劃實務（一）,207,地政學系,35,15,0,50,false,true,2026-08-31T21:38:53+08:00,ok
207050001,航空攝影測量學,207,地政學系,29,31,0,60,false,true,2026-08-31T21:38:53+08:00,ok
207054001,大地測量學,207,地政學系,31,29,0,60,false,true,2026-08-31T21:38:53+08:00,ok
207056001,地圖學,207,地政學系,50,0,0,50,true,true,2026-08-31T21:38:53+08:00,ok
207071001,都市土地使用計畫,207,地政學系,46,19,0,65,false,true,2026-08-31T21:38:53+08:00,ok
207073001,民法（一）,207,地政學系,180,0,0,180,true,true,2026-08-31T21:38:53+08:00,ok
207074001,測量學及實習,207,地政學系,48,12,0,60,false,true,2026-08-31T21:38:53+08:00,ok
207083001,不動產估價理論,207,地政學系,120,0,0,120,true,true,2026-08-31T21:38:53+08:00,ok
207094001,土地法（一）,207,地政學系,209,1,0,210,false,true,2026-08-31T21:38:53+08:00,ok
207099001,測量平差法（二）,207,地政學系,35,15,0,50,false,true,2026-08-31T21:38:53+08:00,ok
207102001,土地登記,207,地政學系,97,3,0,100,false,true,2026-08-31T21:38:53+08:00,ok
207103001,都市計畫法規,207,地政學系,55,25,0,80,false,true,2026-08-31T21:38:53+08:00,ok
207715001,環境數值模擬與災害潛勢分析,207,地政學系,4,56,0,60,false,true,2026-08-31T21:38:53+08:00,ok
207718001,不動產空間分析,207,地政學系,24,1,0,25,false,true,2026-08-31T21:38:53+08:00,ok
207719001,土地財政與都市發展,207,地政學系,54,36,0,90,false,true,2026-08-31T21:38:53+08:00,ok
207722001,空間資料應用於環境變遷偵測,207,地政學系,11,39,0,50,false,true,2026-08-31T21:38:53+08:00,ok
207723001,毀滅與新生—二次大戰後德國都市、鄉村及其建築的重構,207,地政學系,0,50,0,50,false,true,2026-08-31T21:38:53+08:00,ok
207726001,住宅研究與資料科學,207,地政學系,20,20,0,40,false,true,2026-08-31T21:38:53+08:00,ok
207730001,國土計畫概論,207,地政學系,56,44,0,100,false,true,2026-08-31T21:38:53+08:00,ok
207731001,空間基本設計,207,地政學系,16,44,0,60,false,true,2026-08-31T21:38:53+08:00,ok
207737001,都市更新與容積代金估價實務,207,地政學系,40,25,0,65,false,true,2026-08-31T21:38:53+08:00,ok
207738001,法學入門,207,地政學系,79,31,0,110,false,true,2026-08-31T21:38:53+08:00,ok
207742001,國際間財產利用,207,地政學系,14,46,0,60,false,true,2026-08-31T21:38:53+08:00,ok
207746001,不動產個案分析,207,地政學系,28,32,0,60,false,true,2026-08-31T21:38:53+08:00,ok
207751001,空間決策,207,地政學系,27,23,0,50,false,true,2026-08-31T21:38:53+08:00,ok
207759001,土地法實例研習,207,地政學系,33,27,0,60,false,true,2026-08-31T21:38:53+08:00,ok
207761001,土地重劃,207,地政學系,18,22,0,40,false,true,2026-08-31T21:38:53+08:00,ok
207770001,物件導向程式設計,207,地政學系,9,51,0,60,false,true,2026-08-31T21:38:53+08:00,ok
207792001,數值製圖,207,地政學系,5,45,0,50,false,true,2026-08-31T21:38:53+08:00,ok
207886001,不動產估價實務研習,207,地政學系,33,27,0,60,false,true,2026-08-31T21:38:53+08:00,ok
207912001,都市工程學,207,地政學系,27,33,0,60,false,true,2026-08-31T21:38:53+08:00,ok
207928001,都市設計,207,地政學系,16,44,0,60,false,true,2026-08-31T21:38:53+08:00,ok
207933001,海洋測量,207,地政學系,14,36,0,50,false,true,2026-08-31T21:38:53+08:00,ok
207938001,建築學概論,207,地政學系,77,63,0,140,false,true,2026-08-31T21:38:53+08:00,ok
207957001,規劃實務（二）實習,207,地政學系,26,34,0,60,false,true,2026-08-31T21:38:53+08:00,ok
207959001,規劃實務（一）實習,207,地政學系,35,15,0,50,false,true,2026-08-31T21:38:53+08:00,ok
208019001,計量經濟學（一）,208,經濟學系,90,0,0,90,true,true,2026-08-31T21:38:53+08:00,ok
208019011,計量經濟學（一）,208,經濟學系,79,1,0,80,false,true,2026-08-31T21:38:53+08:00,ok
208020001,國際貿易,208,經濟學系,117,33,0,150,false,true,2026-08-31T21:38:53+08:00,ok
208021001,國際金融,208,經濟學系,100,0,0,100,true,true,2026-08-31T21:38:53+08:00,ok
208021011,國際金融,208,經濟學系,53,47,0,100,false,true,2026-08-31T21:38:53+08:00,ok
208024001,產業經濟學（一）,208,經濟學系,58,2,0,60,false,true,2026-08-31T21:38:53+08:00,ok
208026001,勞動經濟學,208,經濟學系,27,33,0,60,false,true,2026-08-31T21:38:53+08:00,ok
208027001,環境經濟學,208,經濟學系,20,40,0,60,false,true,2026-08-31T21:38:53+08:00,ok
208028001,經濟數學（一）,208,經濟學系,56,24,0,80,false,true,2026-08-31T21:38:53+08:00,ok
208764001,金融，理財與生活,208,經濟學系,118,2,0,120,false,true,2026-08-31T21:38:53+08:00,ok
208769001,跨境數位貿易,208,經濟學系,20,0,0,20,true,true,2026-08-31T21:38:53+08:00,ok
208855001,賽局理論入門（一）,208,經濟學系,47,3,0,50,false,true,2026-08-31T21:38:53+08:00,ok
209001001,民族學,209,民族學系,44,16,0,60,false,true,2026-08-31T21:38:53+08:00,ok
209022001,民族政策,209,民族學系,36,14,0,50,false,true,2026-08-31T21:38:53+08:00,ok
209027001,民族文學,209,民族學系,30,0,0,30,true,true,2026-08-31T21:38:53+08:00,ok
209028001,民族經濟,209,民族學系,20,30,0,50,false,true,2026-08-31T21:38:53+08:00,ok
209029001,台灣民族誌,209,民族學系,44,6,0,50,false,true,2026-08-31T21:38:53+08:00,ok
209043001,台灣原住民語言—泰雅語,209,民族學系,7,13,0,20,false,true,2026-08-31T21:38:53+08:00,ok
209045001,台灣民族史,209,民族學系,34,16,0,50,false,true,2026-08-31T21:38:53+08:00,ok
209050001,台灣原住民語言—賽德克語,209,民族學系,7,13,0,20,false,true,2026-08-31T21:38:53+08:00,ok
209055001,民族語言學概論,209,民族學系,44,16,0,60,false,true,2026-08-31T21:38:53+08:00,ok
209057001,滿語,209,民族學系,6,14,0,20,false,true,2026-08-31T21:38:53+08:00,ok
209058001,藏語,209,民族學系,7,13,0,20,false,true,2026-08-31T21:38:53+08:00,ok
209060001,維吾爾語,209,民族學系,4,16,0,20,false,true,2026-08-31T21:38:53+08:00,ok
209069001,民族學研究方法與實作,209,民族學系,38,12,0,50,false,true,2026-08-31T21:38:53+08:00,ok
209070001,中國民族史（I）,209,民族學系,38,12,0,50,false,true,2026-08-31T21:38:53+08:00,ok
209072001,專題實作,209,民族學系,34,6,0,40,false,true,2026-08-31T21:38:53+08:00,ok
209102001,蒙古語：傳統蒙文,209,民族學系,7,13,0,20,false,true,2026-08-31T21:38:53+08:00,ok
209590001,中亞現存游牧傳統,209,民族學系,6,14,0,20,false,true,2026-08-31T21:38:53+08:00,ok
209591001,吉爾吉斯語（一）,209,民族學系,1,39,0,40,false,true,2026-08-31T21:38:53+08:00,ok
209616001,民族發展專題：社區製圖與傳統領域調查,209,民族學系,4,36,0,40,false,true,2026-08-31T21:38:53+08:00,ok
209630001,語言人類學,209,民族學系,8,0,0,8,true,true,2026-08-31T21:38:53+08:00,ok
209635001,大洋洲民族誌專題,209,民族學系,4,26,0,30,false,true,2026-08-31T21:38:53+08:00,ok
209638001,原住民族教育,209,民族學系,11,59,0,70,false,true,2026-08-31T21:38:53+08:00,ok
209678001,現代韃靼語（一）,209,民族學系,4,11,0,15,false,true,2026-08-31T21:38:53+08:00,ok
209693001,蒙古社會與文化,209,民族學系,18,12,0,30,false,true,2026-08-31T21:38:53+08:00,ok
209730001,聲音人類學,209,民族學系,27,3,0,30,false,true,2026-08-31T21:38:53+08:00,ok
209745001,博物館管理與經營,209,民族學系,30,0,0,30,true,true,2026-08-31T21:38:53+08:00,ok
209755001,民族政治社會制度,209,民族學系,14,1,0,15,false,true,2026-08-31T21:38:53+08:00,ok
209756001,博物館學,209,民族學系,38,2,0,40,false,true,2026-08-31T21:38:53+08:00,ok
252003001,政治學方法論,252,政治學系,15,0,0,15,true,true,2026-08-31T21:38:53+08:00,ok
252019001,社會科學統計方法,252,政治學系,16,4,0,20,false,true,2026-08-31T21:38:53+08:00,ok
252020001,中國政治思想主要課題,252,政治學系,8,7,0,15,false,true,2026-08-31T21:38:53+08:00,ok
252022001,社會科學哲學,252,政治學系,3,7,0,10,false,true,2026-08-31T21:38:53+08:00,ok
252665001,女性主義政治理論,252,政治學系,19,1,0,20,false,true,2026-08-31T21:38:53+08:00,ok
252666001,全球政治思想史,252,政治學系,0,5,0,5,false,true,2026-08-31T21:38:53+08:00,ok
252667001,全球視野下的比較政治：台韓聯合研究專題,252,政治學系,0,10,0,10,false,true,2026-08-31T21:38:53+08:00,ok
252669001,帝國、文明與演化,252,政治學系,5,0,0,5,true,true,2026-08-31T21:38:53+08:00,ok
252670001,多元文化與移民政治,252,政治學系,7,3,0,10,false,true,2026-08-31T21:38:53+08:00,ok
252677001,制度與政策之效應評估,252,政治學系,6,14,0,20,false,true,2026-08-31T21:38:53+08:00,ok
252685001,國際環境與能源專題,252,政治學系,10,0,0,10,true,true,2026-08-31T21:38:53+08:00,ok
252691001,研究方法論,252,政治學系,2,8,0,10,false,true,2026-08-31T21:38:53+08:00,ok
252699001,全球化與東亞福利國家,252,政治學系,6,14,0,20,false,true,2026-08-31T21:38:53+08:00,ok
252703001,近代政治思想專題,252,政治學系,3,7,0,10,false,true,2026-08-31T21:38:53+08:00,ok
252730001,選舉文宣企劃,252,政治學系,2,23,0,25,false,true,2026-08-31T21:38:53+08:00,ok
252739001,中共政治發展,252,政治學系,5,0,0,5,true,true,2026-08-31T21:38:53+08:00,ok
252746001,東亞政府與政治,252,政治學系,4,16,0,20,false,true,2026-08-31T21:38:53+08:00,ok
252802001,全球化政治,252,政治學系,3,12,0,15,false,true,2026-08-31T21:38:53+08:00,ok
252819001,國際人權法,252,政治學系,5,2,0,7,false,true,2026-08-31T21:38:53+08:00,ok
252847001,選民行為專題,252,政治學系,11,9,0,20,false,true,2026-08-31T21:38:53+08:00,ok
252952001,社會科學統計方法實習,252,政治學系,12,8,0,20,false,true,2026-08-31T21:38:53+08:00,ok
254001001,社會學理論,254,社會學系,17,5,0,22,false,true,2026-08-31T21:38:53+08:00,ok
254005001,統計方法與分析,254,社會學系,17,5,0,22,false,false,2026-08-31T21:38:53+08:00,ok
254060001,人口分析專題討論,254,社會學系,5,5,0,10,false,false,2026-08-31T21:38:53+08:00,ok
254748001,社會學藝術專題,254,社會學系,8,2,0,10,false,false,2026-08-31T21:38:53+08:00,ok
254749001,慈善與社會,254,社會學系,2,8,0,10,false,true,2026-08-31T21:38:53+08:00,ok
254750001,會話分析,254,社會學系,8,7,0,15,false,true,2026-08-31T21:38:53+08:00,ok
254753001,反身社會學經典研讀：Garfinkel俗民方法學,254,社會學系,1,9,0,10,false,true,2026-08-31T21:38:53+08:00,ok
254754001,台灣礦業與社會,254,社會學系,3,7,0,10,false,true,2026-08-31T21:38:53+08:00,ok
254759001,蓋婭政治與戰時生態學,254,社會學系,5,0,0,5,true,true,2026-08-31T21:38:53+08:00,ok
254779001,科技社會與文化,254,社會學系,6,9,0,15,false,true,2026-08-31T21:38:53+08:00,ok
254782001,質性研究,254,社會學系,0,10,0,10,false,true,2026-08-31T21:38:53+08:00,ok
254787001,全球衛生治理,254,社會學系,4,1,0,5,false,true,2026-08-31T21:38:53+08:00,ok
254901001,教育社會學專題討論,254,社會學系,8,2,0,10,false,true,2026-08-31T21:38:53+08:00,ok
255021001,高等個體經濟學（一）,255,財政學系,1,4,0,5,false,true,2026-08-31T21:38:53+08:00,ok
255023001,高等總體經濟學（一）,255,財政學系,2,8,0,10,false,true,2026-08-31T21:38:53+08:00,ok
255029001,專題研討,255,財政學系,1,14,0,15,false,true,2026-08-31T21:38:53+08:00,ok
255031011,個體經濟分析,255,財政學系,15,0,0,15,true,true,2026-08-31T21:38:53+08:00,ok
255033011,總體經濟分析,255,財政學系,25,0,0,25,true,false,2026-08-31T21:38:53+08:00,ok
255034001,計量經濟學（一）,255,財政學系,46,4,0,50,false,true,2026-08-31T21:38:53+08:00,ok
255045001,公共支出理論,255,財政學系,1,9,0,10,false,true,2026-08-31T21:38:53+08:00,ok
255813001,初階資產管理（一）與（二）,255,財政學系,8,12,0,20,false,true,2026-08-31T21:38:53+08:00,ok
255814001,基金管理,255,財政學系,10,0,0,10,true,true,2026-08-31T21:38:53+08:00,ok
255816001,高等個體經濟學（一）,255,財政學系,2,3,0,5,false,true,2026-08-31T21:38:53+08:00,ok
255817001,永續發展商業模式：選擇、實施與最佳案例分析,255,財政學系,9,1,0,10,false,true,2026-08-31T21:38:53+08:00,ok
255818001,跨國企業國際稅收管理,255,財政學系,12,18,0,30,false,true,2026-08-31T21:38:53+08:00,ok
255819001,中國稅務與商務,255,財政學系,10,30,0,40,false,true,2026-08-31T21:38:53+08:00,ok
255820001,產業經濟實證方法,255,財政學系,8,22,0,30,false,true,2026-08-31T21:38:53+08:00,ok
255823001,國際租稅法,255,財政學系,7,18,0,25,false,true,2026-08-31T21:38:53+08:00,ok
255824001,能源經濟管理導論,255,財政學系,7,13,0,20,false,true,2026-08-31T21:38:53+08:00,ok
255825001,永續發展與企業社會責任,255,財政學系,20,0,0,20,true,true,2026-08-31T21:38:53+08:00,ok
255826001,稅務行政,255,財政學系,30,0,0,30,true,true,2026-08-31T21:38:53+08:00,ok
255827001,循環經濟和永續發展,255,財政學系,20,0,0,20,true,true,2026-08-31T21:38:53+08:00,ok
255832001,循環商業模式,255,財政學系,16,4,0,20,false,true,2026-08-31T21:38:53+08:00,ok
255836001,貿易政策,255,財政學系,5,15,0,20,false,true,2026-08-31T21:38:53+08:00,ok
255852001,區域經濟,255,財政學系,6,4,0,10,false,true,2026-08-31T21:38:53+08:00,ok
255858001,應用計量分析—中國財政研究,255,財政學系,15,15,0,30,false,true,2026-08-31T21:38:53+08:00,ok
255873001,公共政策與財政專題研究,255,財政學系,1,24,0,25,false,true,2026-08-31T21:38:53+08:00,ok
256003001,行政組織與管理,256,公共行政學系,28,2,0,30,false,false,2026-08-31T21:38:53+08:00,ok
256027001,質性研究法,256,公共行政學系,27,3,0,30,false,false,2026-08-31T21:38:53+08:00,ok
256028001,行政組織與管理理論研究,256,公共行政學系,3,7,0,10,false,false,2026-08-31T21:38:53+08:00,ok
256029001,高等量化研究,256,公共行政學系,3,7,0,10,false,false,2026-08-31T21:38:53+08:00,ok
256646001,科技法律與資料治理,256,公共行政學系,3,9,0,12,false,false,2026-08-31T21:38:53+08:00,ok
256653001,認識災害管理與風險治理,256,公共行政學系,9,3,0,12,false,false,2026-08-31T21:38:53+08:00,ok
256656001,思辨：當代社會議題,256,公共行政學系,3,2,0,5,false,false,2026-08-31T21:38:53+08:00,ok
256678001,公共領導與民主創新,256,公共行政學系,12,0,0,12,true,false,2026-08-31T21:38:53+08:00,ok
256684001,地理資訊系統與社會科學,256,公共行政學系,5,7,0,12,false,false,2026-08-31T21:38:53+08:00,ok
256745001,行政組織實地研究,256,公共行政學系,10,2,0,12,false,false,2026-08-31T21:38:53+08:00,ok
256749001,政府公關與政策行銷專題研究,256,公共行政學系,12,0,0,12,true,false,2026-08-31T21:38:53+08:00,ok
256766001,基礎統計學,256,公共行政學系,20,0,0,20,true,false,2026-08-31T21:38:53+08:00,ok
256768001,多變量統計分析,256,公共行政學系,12,0,0,12,true,false,2026-08-31T21:38:53+08:00,ok
257697001,土地開發法制專題討論,257,地政學系,20,0,0,20,true,true,2026-08-31T21:38:53+08:00,ok
257698001,環境數值模擬與災害潛勢分析,257,地政學系,18,2,0,20,false,true,2026-08-31T21:38:53+08:00,ok
257699001,土地法專題研究,257,地政學系,5,15,0,20,false,true,2026-08-31T21:38:53+08:00,ok
257700001,土地法實例研習,257,地政學系,11,9,0,20,false,true,2026-08-31T21:38:53+08:00,ok
257702001,毀滅與新生—二次大戰後德國都市、鄉村及其建築的重構,257,地政學系,0,20,0,20,false,true,2026-08-31T21:38:53+08:00,ok
257703001,住宅研究與資料科學,257,地政學系,20,0,0,20,true,true,2026-08-31T21:38:53+08:00,ok
257713001,國際間財產利用,257,地政學系,19,1,0,20,false,true,2026-08-31T21:38:53+08:00,ok
257718001,不動產市場計量經濟分析,257,地政學系,11,9,0,20,false,true,2026-08-31T21:38:53+08:00,ok
257720001,空間決策,257,地政學系,7,3,0,10,false,true,2026-08-31T21:38:53+08:00,ok
257729001,獨立研究（一）,257,地政學系,13,37,0,50,false,true,2026-08-31T21:38:53+08:00,ok
257730001,成長管理與土地利用政策,257,地政學系,15,5,0,20,false,true,2026-08-31T21:38:53+08:00,ok
257760001,土地法制經濟之研究,257,地政學系,20,0,0,20,true,true,2026-08-31T21:38:53+08:00,ok
257765001,空間分析,257,地政學系,20,0,0,20,true,true,2026-08-31T21:38:53+08:00,ok
257786001,測量平差法特論,257,地政學系,8,12,0,20,false,true,2026-08-31T21:38:53+08:00,ok
257872001,地理資訊系統特論,257,地政學系,8,12,0,20,false,true,2026-08-31T21:38:53+08:00,ok
258001001,個體經濟理論（一）,258,經濟學系,47,13,0,60,false,true,2026-08-31T21:38:53+08:00,ok
258003001,總體經濟理論（一）,258,經濟學系,48,12,0,60,false,true,2026-08-31T21:38:53+08:00,ok
258018001,經濟計量學,258,經濟學系,48,2,0,50,false,true,2026-08-31T21:38:53+08:00,ok
258021001,進階個體經濟分析,258,經濟學系,1,19,0,20,false,true,2026-08-31T21:38:53+08:00,ok
258022001,進階總體經濟分析,258,經濟學系,0,20,0,20,false,true,2026-08-31T21:38:53+08:00,ok
258698001,管理經濟學（一）,258,經濟學系,27,33,0,60,false,true,2026-08-31T21:38:53+08:00,ok
258701001,應用個體計量與R語言,258,經濟學系,15,0,0,15,true,true,2026-08-31T21:38:53+08:00,ok
258712001,金融風險管理,258,經濟學系,0,60,0,60,false,true,2026-08-31T21:38:53+08:00,ok
258720001,環境與資源經濟學（二）：能源經濟與政策,258,經濟學系,8,52,0,60,false,true,2026-08-31T21:38:53+08:00,ok
258749001,經濟問題研討（一）,258,經濟學系,2,18,0,20,false,true,2026-08-31T21:38:53+08:00,ok
258854001,數量方法,258,經濟學系,45,15,0,60,false,true,2026-08-31T21:38:53+08:00,ok
258914001,產業經濟學（一）,258,經濟學系,28,22,0,50,false,true,2026-08-31T21:38:53+08:00,ok
258932001,勞動經濟學（一）,258,經濟學系,30,30,0,60,false,true,2026-08-31T21:38:53+08:00,ok
258934001,國際金融（三）,258,經濟學系,23,7,0,30,false,true,2026-08-31T21:38:53+08:00,ok
258950001,經濟問題研討（二）,258,經濟學系,60,0,0,60,true,true,2026-08-31T21:38:53+08:00,ok
259057001,民族學理論,259,民族學系,9,1,0,10,false,true,2026-08-31T21:38:53+08:00,ok
259059001,民族誌專題研究,259,民族學系,5,5,0,10,false,true,2026-08-31T21:38:53+08:00,ok
259530001,聲音人類學,259,民族學系,4,16,0,20,false,true,2026-08-31T21:38:53+08:00,ok
259647001,中亞現存游牧傳統,259,民族學系,4,6,0,10,false,true,2026-08-31T21:38:53+08:00,ok
259648001,吉爾吉斯語（一）,259,民族學系,3,12,0,15,false,true,2026-08-31T21:38:53+08:00,ok
259655001,人類學理論,259,民族學系,4,11,0,15,false,true,2026-08-31T21:38:53+08:00,ok
259665001,亞洲主權：人類學視角,259,民族學系,7,8,0,15,false,true,2026-08-31T21:38:53+08:00,ok
259669001,民族發展專題：社區製圖與傳統領域調查,259,民族學系,10,0,0,10,true,true,2026-08-31T21:38:53+08:00,ok
259682001,語言人類學,259,民族學系,3,2,0,5,false,true,2026-08-31T21:38:53+08:00,ok
259684001,大洋洲民族誌專題,259,民族學系,4,6,0,10,false,true,2026-08-31T21:38:53+08:00,ok
261045001,發展研究導論,261,國家發展研究所,12,13,0,25,false,false,2026-08-31T21:38:53+08:00,ok
261102001,社會發展理論,261,國家發展研究所,7,5,0,12,false,false,2026-08-31T21:38:53+08:00,ok
261103001,永續發展,261,國家發展研究所,8,4,0,12,false,false,2026-08-31T21:38:53+08:00,ok
261105001,量化研究法,261,國家發展研究所,11,1,0,12,false,false,2026-08-31T21:38:53+08:00,ok
261629001,兩岸地方治理之比較研究,261,國家發展研究所,5,7,0,12,false,false,2026-08-31T21:38:53+08:00,ok
261645001,台灣選舉與民意,261,國家發展研究所,4,8,0,12,false,false,2026-08-31T21:38:53+08:00,ok
261860001,性別與發展,261,國家發展研究所,5,7,0,12,false,false,2026-08-31T21:38:53+08:00,ok
261867001,自然資源與再生能源,261,國家發展研究所,6,6,0,12,false,false,2026-08-31T21:38:53+08:00,ok
261872001,全球化經濟下的勞動與工作,261,國家發展研究所,4,8,0,12,false,false,2026-08-31T21:38:53+08:00,ok
261879001,人性與存有：民族誌與人類學觀點,261,國家發展研究所,5,7,0,12,false,false,2026-08-31T21:38:53+08:00,ok
261897001,應用個體經濟,261,國家發展研究所,2,10,0,12,false,false,2026-08-31T21:38:53+08:00,ok
261900001,中國效應：政治經濟觀點,261,國家發展研究所,5,7,0,12,false,false,2026-08-31T21:38:53+08:00,ok
261901001,中國政治經濟發展,261,國家發展研究所,10,2,0,12,false,false,2026-08-31T21:38:53+08:00,ok
261922001,東南亞政治發展,261,國家發展研究所,4,8,0,12,false,false,2026-08-31T21:38:53+08:00,ok
261924001,發展援助專題,261,國家發展研究所,5,7,0,12,false,false,2026-08-31T21:38:53+08:00,ok
261926001,中國大陸的政治發展,261,國家發展研究所,3,9,0,12,false,false,2026-08-31T21:38:53+08:00,ok
262002001,勞動法學專題研究,262,勞工研究所,16,14,0,30,false,true,2026-08-31T21:38:53+08:00,ok
262013001,勞動事務實習：人力資源（二）,262,勞工研究所,14,1,0,15,false,true,2026-08-31T21:38:53+08:00,ok
262780001,跨文化勞資關係專題研究,262,勞工研究所,12,3,0,15,false,true,2026-08-31T21:38:53+08:00,ok
262781001,比較勞動法與政策（二）,262,勞工研究所,9,6,0,15,false,true,2026-08-31T21:38:53+08:00,ok
262782001,人工智慧、性別與勞動政策專題研究,262,勞工研究所,14,1,0,15,false,true,2026-08-31T21:38:53+08:00,ok
262797001,人力資源管理與發展專題研究,262,勞工研究所,15,0,0,15,true,true,2026-08-31T21:38:53+08:00,ok
262926001,就業安全專題研究,262,勞工研究所,15,0,0,15,true,true,2026-08-31T21:38:53+08:00,ok
262937001,國際勞動基準專題研究,262,勞工研究所,15,0,0,15,true,true,2026-08-31T21:38:53+08:00,ok
264001001,社會工作理論與實務,264,社會工作研究所,18,2,0,20,false,true,2026-08-31T21:38:53+08:00,ok
264014001,社會工作研究法,264,社會工作研究所,18,2,0,20,false,true,2026-08-31T21:38:53+08:00,ok
264015001,社會工作實習,264,社會工作研究所,3,7,0,10,false,true,2026-08-31T21:38:53+08:00,ok
264015011,社會工作實習,264,社會工作研究所,4,6,0,10,false,true,2026-08-31T21:38:53+08:00,ok
264861001,進階社會工作實習,264,社會工作研究所,1,4,0,5,false,true,2026-08-31T21:38:53+08:00,ok
264862001,自我敘事研究,264,社會工作研究所,12,8,0,20,false,true,2026-08-31T21:38:53+08:00,ok
264868001,正向發展青少年社會工作,264,社會工作研究所,10,10,0,20,false,true,2026-08-31T21:38:53+08:00,ok
264870001,行動研究,264,社會工作研究所,20,0,0,20,true,true,2026-08-31T21:38:53+08:00,ok
264878001,國際遷移與照顧,264,社會工作研究所,0,20,0,20,false,true,2026-08-31T21:38:53+08:00,ok
264884001,兒少福利專題,264,社會工作研究所,12,8,0,20,false,true,2026-08-31T21:38:53+08:00,ok
264895001,成癮減害與戒治專題,264,社會工作研究所,13,7,0,20,false,true,2026-08-31T21:38:53+08:00,ok
265001001,亞太區域發展,265,亞太研究英語博士學位學程,13,7,0,20,false,true,2026-08-31T21:38:53+08:00,ok
265002001,研究方法論,265,亞太研究英語博士學位學程,9,11,0,20,false,true,2026-08-31T21:38:53+08:00,ok
265760001,理論與寫作,265,亞太研究英語博士學位學程,4,6,0,10,false,true,2026-08-31T21:38:53+08:00,ok
265769011,社會科學研究方法概論,265,亞太研究英語博士學位學程,9,1,0,10,false,true,2026-08-31T21:38:53+08:00,ok
